order_item_id,order_id,product_id,quantity,unit_price,discount,sales_amount
12215,5382,482,2,1699.97,0.11,3025.95
12216,6921,438,4,69.17,0.09,251.78
12217,2465,430,5,887.56,0.13,3860.89
12218,1441,104,2,364.14,0.11,648.17
12219,4713,599,4,56.73,0.0,226.92
12220,1274,684,2,760.04,0.04,1459.28
12221,1298,35,5,1189.7,0.2,4758.8
12222,5480,57,3,1986.82,0.1,5364.41
12223,4033,318,5,1739.99,0.08,8003.95
12224,3983,553,3,733.46,0.24,1672.29
12225,1417,293,3,973.06,0.12,2568.88
12226,5706,491,2,1040.67,0.3,1456.94
12227,4101,12,1,917.04,0.23,706.12
12228,8985,492,5,1980.35,0.09,9010.59
12229,2636,365,2,1843.24,0.09,3354.7
12230,2222,119,4,453.49,0.27,1324.19
12231,5002,587,4,959.28,0.27,2801.1
12232,8076,244,1,1402.31,0.1,1262.08
12233,8863,487,1,1812.54,0.03,1758.16
12234,3,795,3,1467.58,0.02,4314.69
12235,6213,664,4,57.61,0.15,195.87
12236,4942,9,1,1174.74,0.28,845.81
12237,3206,162,5,715.28,0.24,2718.06
12238,7820,392,3,1268.28,0.07,3538.5
12239,1237,807,4,353.46,0.18,1159.35
12240,6022,631,4,221.71,0.21,700.6
12241,2780,812,1,260.64,0.17,216.33
12242,1290,456,2,1239.94,0.24,1884.71
12243,8053,834,1,1174.32,0.02,1150.83
12244,4670,70,1,688.28,0.29,488.68
12245,756,143,4,1912.19,0.24,5813.06
12246,7235,75,3,1322.4,0.09,3610.15
12247,5394,895,1,1757.5,0.11,1564.17
12248,4751,945,3,572.2,0.19,1390.45
12249,8133,491,3,1040.67,0.01,3090.79
12250,5596,940,5,1485.67,0.06,6982.65
12251,3990,52,2,1815.2,0.14,3122.14
12252,3621,304,4,545.21,0.18,1788.29
12253,1926,825,2,870.74,0.28,1253.87
12254,4934,356,4,1166.19,0.19,3778.46
12255,9751,563,2,760.91,0.17,1263.11
12256,3187,906,5,1266.28,0.22,4938.49
12257,9518,625,5,1113.69,0.2,4454.76
12258,6291,485,3,1340.7,0.24,3056.8
12259,5959,652,1,1702.51,0.04,1634.41
12260,380,794,2,221.15,0.17,367.11
12261,7806,793,4,1687.12,0.04,6478.54
12262,9126,401,2,263.16,0.17,436.85
12263,3616,552,2,1649.3,0.15,2803.81
12264,7633,411,4,926.18,0.18,3037.87
12265,3079,384,1,1151.5,0.13,1001.8
12266,2888,815,1,383.98,0.1,345.58
12267,6973,46,2,215.7,0.1,388.26
12268,9353,654,2,673.54,0.22,1050.72
12269,1386,35,1,1189.7,0.14,1023.14
12270,6504,432,5,1674.44,0.16,7032.65
12271,5248,138,4,1957.5,0.12,6890.4
12272,4100,779,1,558.83,0.23,430.3
12273,9547,774,4,1479.86,0.27,4321.19
12274,424,719,2,251.55,0.15,427.63
12275,573,17,1,622.93,0.18,510.8
12276,1015,363,4,1843.88,0.23,5679.15
12277,3555,951,1,1472.67,0.17,1222.32
12278,409,351,3,1457.52,0.04,4197.66
12279,7887,764,1,1237.29,0.26,915.59
12280,4319,994,5,1309.92,0.16,5501.66
12281,1342,312,4,623.05,0.16,2093.45
12282,4453,263,1,794.69,0.28,572.18
12283,7554,845,3,566.78,0.1,1530.31
12284,5816,562,2,1216.99,0.08,2239.26
12285,901,383,3,1379.79,0.07,3849.61
12286,6464,526,1,1552.26,0.01,1536.74
12287,384,150,5,224.87,0.25,843.26
12288,7225,443,2,523.5,0.08,963.24
12289,863,643,3,1164.6,0.28,2515.54
12290,548,451,4,1017.09,0.18,3336.06
12291,7155,310,2,947.46,0.27,1383.29
12292,3948,70,4,688.28,0.27,2009.78
12293,5921,102,4,1848.69,0.17,6137.65
12294,1782,766,3,452.6,0.08,1249.18
12295,9589,275,3,164.15,0.1,443.21
12296,7242,247,1,1278.5,0.16,1073.94
12297,8123,853,2,815.11,0.02,1597.62
12298,4866,765,3,1163.1,0.24,2651.87
12299,2187,31,4,294.05,0.02,1152.68
12300,5451,371,4,1509.78,0.04,5797.56
12301,5059,890,2,1677.31,0.11,2985.61
12302,420,780,4,1196.43,0.0,4785.72
12303,5200,467,4,1511.93,0.29,4293.88
12304,3953,871,3,839.33,0.29,1787.77
12305,5506,393,3,1554.97,0.21,3685.28
12306,9469,89,2,64.19,0.24,97.57
12307,3329,577,4,1534.68,0.02,6015.95
12308,9022,399,3,1557.45,0.29,3317.37
12309,4408,597,3,24.05,0.19,58.44
12310,816,368,4,1649.52,0.23,5080.52
12311,2094,44,4,1117.71,0.1,4023.76
12312,7838,911,1,1368.9,0.27,999.3
12313,2639,699,1,1968.52,0.29,1397.65
12314,8280,681,2,825.11,0.21,1303.67
12315,3899,129,3,221.29,0.08,610.76
12316,7120,76,1,576.23,0.27,420.65
12317,107,492,3,1980.35,0.11,5287.53
12318,9945,559,4,1926.84,0.12,6782.48
12319,1126,379,5,156.41,0.24,594.36
12320,4123,597,1,24.05,0.06,22.61
12321,5499,466,5,58.04,0.04,278.59
12322,7533,811,5,722.72,0.08,3324.51
12323,7059,980,2,1740.51,0.15,2958.87
12324,4310,121,1,1579.24,0.16,1326.56
12325,7705,980,1,1740.51,0.08,1601.27
12326,4736,746,4,333.1,0.28,959.33
12327,8393,371,1,1509.78,0.28,1087.04
12328,6725,504,3,271.69,0.26,603.15
12329,7894,916,1,1805.92,0.14,1553.09
12330,2065,840,2,1819.78,0.3,2547.69
12331,8691,916,5,1805.92,0.06,8487.82
12332,8803,646,1,900.53,0.13,783.46
12333,3371,925,1,576.8,0.16,484.51
12334,1901,87,3,710.48,0.03,2067.5
12335,9528,844,5,627.68,0.04,3012.86
12336,9013,695,4,486.69,0.14,1674.21
12337,5494,226,1,1865.53,0.07,1734.94
12338,6826,799,4,1918.24,0.26,5677.99
12339,8105,391,5,56.87,0.25,213.26
12340,2907,652,5,1702.51,0.13,7405.92
12341,872,896,5,1709.05,0.15,7263.46
12342,9210,329,5,889.45,0.21,3513.33
12343,7534,972,3,851.11,0.23,1966.06
12344,9179,227,5,593.81,0.08,2731.53
12345,618,755,2,764.69,0.11,1361.15
12346,4422,842,1,539.21,0.19,436.76
12347,6662,293,5,973.06,0.0,4865.3
12348,9077,660,5,257.59,0.02,1262.19
12349,9403,951,3,1472.67,0.21,3490.23
12350,1228,673,1,1147.84,0.04,1101.93
12351,9795,49,5,203.78,0.08,937.39
12352,7485,799,2,1918.24,0.09,3491.2
12353,2936,669,4,818.01,0.0,3272.04
12354,5718,322,4,709.94,0.04,2726.17
12355,8701,579,1,1520.75,0.24,1155.77
12356,1586,358,2,1299.56,0.2,2079.3
12357,6185,390,4,479.84,0.12,1689.04
12358,3635,460,5,952.1,0.22,3713.19
12359,5784,618,5,1667.34,0.24,6335.89
12360,927,583,3,808.38,0.02,2376.64
12361,8875,838,1,1988.73,0.21,1571.1
12362,4653,482,2,1699.97,0.03,3297.94
12363,4851,738,2,335.08,0.16,562.93
12364,2565,942,3,1902.75,0.18,4680.77
12365,7244,843,1,1171.75,0.23,902.25
12366,6804,112,5,21.41,0.17,88.85
12367,9880,150,2,224.87,0.13,391.27
12368,2730,196,4,758.55,0.24,2305.99
12369,9847,245,5,1606.01,0.18,6584.64
12370,9337,399,3,1557.45,0.01,4625.63
12371,2580,830,1,1951.68,0.14,1678.44
12372,6235,398,3,1385.77,0.12,3658.43
12373,1937,919,2,564.99,0.03,1096.08
12374,5530,646,3,900.53,0.08,2485.46
12375,5702,193,5,42.03,0.04,201.74
12376,3432,446,5,1305.77,0.13,5680.1
12377,658,627,1,579.91,0.19,469.73
12378,1123,664,5,57.61,0.24,218.92
12379,8686,827,1,1319.64,0.26,976.53
12380,4007,854,3,1436.23,0.26,3188.43
12381,8595,592,5,723.34,0.02,3544.37
12382,8433,643,3,1164.6,0.1,3144.42
12383,5512,887,2,1105.83,0.27,1614.51
12384,8186,70,3,688.28,0.14,1775.76
12385,6517,380,1,665.22,0.27,485.61
12386,59,363,3,1843.88,0.25,4148.73
12387,9233,676,4,1616.1,0.09,5882.6
12388,4536,139,4,1121.38,0.08,4126.68
12389,3266,163,5,1696.07,0.08,7801.92
12390,9444,406,5,727.35,0.11,3236.71
12391,3344,816,3,1650.74,0.06,4655.09
12392,8452,715,2,408.89,0.05,776.89
12393,9517,466,3,58.04,0.1,156.71
12394,5747,214,5,1006.89,0.26,3725.49
12395,6357,111,3,1329.75,0.22,3111.62
12396,7961,157,1,489.82,0.21,386.96
12397,9885,90,2,1987.37,0.29,2822.07
12398,7662,925,5,576.8,0.14,2480.24
12399,7039,351,2,1457.52,0.27,2127.98
12400,2769,881,3,1341.59,0.02,3944.27
12401,623,634,1,1614.69,0.01,1598.54
12402,6425,581,5,1928.98,0.01,9548.45
12403,6990,656,5,1073.72,0.24,4080.14
12404,8256,680,2,1135.87,0.22,1771.96
12405,1781,60,4,76.41,0.25,229.23
12406,5180,572,4,1653.82,0.25,4961.46
12407,3532,248,4,1820.13,0.23,5606.0
12408,2730,31,4,294.05,0.27,858.63
12409,5472,218,4,1497.31,0.15,5090.85
12410,7414,273,5,1061.38,0.12,4670.07
12411,7358,110,4,816.02,0.16,2741.83
12412,5184,936,2,142.49,0.14,245.08
12413,1991,862,5,1328.07,0.3,4648.24
12414,4400,802,3,323.94,0.06,913.51
12415,6162,772,4,730.02,0.01,2890.88
12416,5245,663,2,1117.8,0.06,2101.46
12417,3667,682,4,1720.99,0.15,5851.37
12418,5522,668,3,1687.02,0.29,3593.35
12419,5384,505,4,1696.05,0.28,4884.62
12420,9098,309,2,1664.41,0.19,2696.34
12421,4356,590,5,147.58,0.05,701.01
12422,7347,836,2,1623.39,0.3,2272.75
12423,2806,75,5,1322.4,0.17,5487.96
12424,896,412,2,583.21,0.28,839.82
12425,9070,991,1,575.67,0.23,443.27
12426,6796,679,4,1057.46,0.2,3383.87
12427,8035,489,1,79.33,0.19,64.26
12428,4957,931,2,1015.72,0.28,1462.64
12429,2446,372,5,398.72,0.17,1654.69
12430,9181,118,4,318.18,0.2,1018.18
12431,2127,439,3,669.41,0.17,1666.83
12432,4643,113,3,1029.91,0.15,2626.27
12433,6075,686,1,345.08,0.23,265.71
12434,7980,713,2,1785.36,0.24,2713.75
12435,5045,668,4,1687.02,0.02,6613.12
12436,5639,910,3,1610.69,0.24,3672.37
12437,9048,217,4,1385.39,0.25,4156.17
12438,7466,770,2,227.61,0.12,400.59
12439,1686,549,2,1076.27,0.04,2066.44
12440,2842,178,3,695.29,0.22,1626.98
12441,6893,499,2,1725.31,0.18,2829.51
12442,3886,883,3,1829.59,0.23,4226.35
12443,1865,826,4,1637.39,0.02,6418.57
12444,8970,521,4,1642.54,0.06,6175.95
12445,5570,77,4,1315.7,0.13,4578.64
12446,3079,307,2,798.69,0.17,1325.83
12447,368,695,5,486.69,0.28,1752.08
12448,6109,100,1,1619.23,0.14,1392.54
12449,4656,146,4,247.83,0.22,773.23
12450,1604,551,4,862.17,0.01,3414.19
12451,4259,243,5,817.32,0.15,3473.61
12452,6359,365,3,1843.24,0.16,4644.96
12453,9884,39,3,824.74,0.24,1880.41
12454,5001,407,2,103.28,0.05,196.23
12455,7548,33,2,1890.48,0.04,3629.72
12456,3750,443,5,523.5,0.13,2277.22
12457,1281,528,2,146.47,0.17,243.14
12458,3034,982,1,1512.27,0.02,1482.02
12459,5223,864,2,558.08,0.25,837.12
12460,4496,821,2,726.68,0.21,1148.15
12461,1618,137,1,637.56,0.06,599.31
12462,2495,835,1,625.34,0.09,569.06
12463,1879,607,5,1751.73,0.02,8583.48
12464,6846,984,1,1693.29,0.28,1219.17
12465,8707,411,3,926.18,0.08,2556.26
12466,1379,842,5,539.21,0.24,2049.0
12467,5061,194,4,1178.12,0.05,4476.86
12468,171,20,3,1533.13,0.28,3311.56
12469,8261,798,1,1545.23,0.14,1328.9
12470,5388,461,1,1992.71,0.13,1733.66
12471,2279,167,4,1359.25,0.05,5165.15
12472,2288,488,2,1477.27,0.08,2718.18
12473,1910,988,5,1708.69,0.13,7432.8
12474,8882,845,1,566.78,0.27,413.75
12475,2249,338,3,326.37,0.18,802.87
12476,5718,182,5,144.68,0.06,680.0
12477,9076,298,5,1453.25,0.04,6975.6
12478,8729,517,2,964.84,0.01,1910.38
12479,936,198,3,638.75,0.14,1647.97
12480,4491,402,3,735.51,0.01,2184.46
12481,2369,961,1,1813.48,0.11,1614.0
12482,7486,195,4,232.31,0.05,882.78
12483,770,822,1,1374.74,0.04,1319.75
12484,4086,55,2,809.42,0.14,1392.2
12485,5182,737,3,196.92,0.04,567.13
12486,8714,698,2,544.86,0.01,1078.82
12487,8012,241,4,1463.85,0.24,4450.1
12488,7237,540,4,238.52,0.17,791.89
12489,8967,627,5,579.91,0.17,2406.63
12490,9133,555,5,381.78,0.05,1813.45
12491,7136,48,1,1151.72,0.17,955.93
12492,9925,693,5,1151.65,0.0,5758.25
12493,3753,267,3,919.75,0.03,2676.47
12494,502,952,1,1617.73,0.21,1278.01
12495,3353,537,1,784.79,0.16,659.22
12496,7993,922,2,993.35,0.08,1827.76
12497,6271,711,3,476.15,0.08,1314.17
12498,8291,457,3,159.03,0.28,343.5
12499,7385,118,4,318.18,0.18,1043.63
12500,3473,23,2,1192.66,0.27,1741.28
12501,4429,276,3,1422.19,0.06,4010.58
12502,6685,316,2,655.18,0.17,1087.6
12503,4869,937,2,883.61,0.24,1343.09
12504,7626,3,1,1530.48,0.08,1408.04
12505,903,827,5,1319.64,0.18,5410.52
12506,1371,903,5,1568.94,0.04,7530.91
12507,9875,453,4,423.25,0.2,1354.4
12508,2429,641,2,710.23,0.15,1207.39
12509,9793,807,1,353.46,0.11,314.58
12510,6108,311,4,261.16,0.02,1023.75
12511,1962,751,3,103.81,0.12,274.06
12512,2909,976,4,331.13,0.0,1324.52
12513,7869,319,5,1323.11,0.27,4829.35
12514,4573,603,2,456.58,0.18,748.79
12515,8677,296,1,399.41,0.14,343.49
12516,7252,858,2,1693.05,0.09,3081.35
12517,2575,342,5,139.33,0.15,592.15
12518,3299,283,2,1566.55,0.06,2945.11
12519,2310,653,1,917.85,0.16,770.99
12520,2230,133,3,423.9,0.01,1258.98
12521,1820,678,4,1088.16,0.21,3438.59
12522,117,499,5,1725.31,0.28,6211.12
12523,9131,161,1,326.75,0.02,320.21
12524,8631,170,5,1271.6,0.02,6230.84
12525,5795,376,4,1802.55,0.1,6489.18
12526,1376,702,3,1203.05,0.15,3067.78
12527,3798,585,3,682.47,0.23,1576.51
12528,1759,416,2,1175.23,0.16,1974.39
12529,7806,701,2,1437.92,0.23,2214.4
12530,8376,933,4,1546.44,0.06,5814.61
12531,9614,757,4,444.96,0.04,1708.65
12532,3194,438,5,69.17,0.1,311.27
12533,3359,500,1,1474.46,0.08,1356.5
12534,5078,801,5,1341.02,0.25,5028.83
12535,8664,55,2,809.42,0.1,1456.96
12536,4322,418,1,17.05,0.06,16.03
12537,2121,154,4,1829.98,0.04,7027.12
12538,8489,900,4,1780.35,0.16,5981.98
12539,7042,226,1,1865.53,0.1,1678.98
12540,2942,921,4,263.2,0.28,758.02
12541,6272,943,5,132.49,0.02,649.2
12542,4569,891,1,100.69,0.1,90.62
12543,4695,860,5,1619.04,0.22,6314.26
12544,4292,946,3,1810.38,0.2,4344.91
12545,3423,442,2,1403.31,0.3,1964.63
12546,3957,745,4,1932.49,0.2,6183.97
12547,1551,486,3,1989.83,0.05,5671.02
12548,8866,202,2,588.51,0.04,1129.94
12549,6482,4,2,1969.88,0.23,3033.62
12550,1232,234,4,847.77,0.06,3187.62
12551,9845,941,1,1791.01,0.04,1719.37
12552,1263,469,3,1048.71,0.25,2359.6
12553,1504,664,2,57.61,0.08,106.0
12554,302,609,4,488.56,0.16,1641.56
12555,4489,715,5,408.89,0.18,1676.45
12556,3329,288,1,1849.32,0.08,1701.37
12557,1308,148,2,1269.65,0.25,1904.48
12558,2128,7,4,1975.69,0.28,5689.99
12559,8343,786,4,1824.44,0.26,5400.34
12560,2065,211,5,1487.64,0.25,5578.65
12561,1939,285,4,1969.85,0.19,6382.31
12562,4554,180,4,172.91,0.26,511.81
12563,8347,996,3,238.26,0.29,507.49
12564,6571,255,1,1441.65,0.14,1239.82
12565,8507,386,1,794.6,0.22,619.79
12566,931,932,4,582.74,0.03,2261.03
12567,6877,730,2,795.48,0.05,1511.41
12568,2164,623,4,997.04,0.26,2951.24
12569,3960,639,3,80.02,0.12,211.25
12570,7491,112,2,21.41,0.05,40.68
12571,8470,423,1,1725.18,0.23,1328.39
12572,2481,21,5,422.0,0.1,1899.0
12573,4754,53,2,1687.32,0.17,2800.95
12574,8073,25,4,525.16,0.27,1533.47
12575,8763,583,4,808.38,0.09,2942.5
12576,4707,971,4,1045.67,0.26,3095.18
12577,4185,585,4,682.47,0.01,2702.58
12578,4048,751,5,103.81,0.27,378.91
12579,9701,149,3,861.39,0.02,2532.49
12580,2512,742,2,1372.47,0.01,2717.49
12581,7576,682,4,1720.99,0.09,6264.4
12582,9198,930,3,1610.97,0.0,4832.91
12583,6290,875,2,1690.39,0.2,2704.62
12584,8414,394,5,1509.11,0.08,6941.91
12585,7273,744,2,1596.25,0.28,2298.6
12586,2719,672,3,1144.89,0.28,2472.96
12587,5145,758,3,1994.52,0.12,5265.53
12588,5623,259,2,392.37,0.06,737.66
12589,3840,12,1,917.04,0.08,843.68
12590,8172,819,1,700.12,0.24,532.09
12591,8363,85,5,475.32,0.08,2186.47
12592,3527,286,4,346.19,0.01,1370.91
12593,8029,1000,3,1673.85,0.24,3816.38
12594,8687,990,5,352.5,0.21,1392.38
12595,4595,780,2,1196.43,0.21,1890.36
12596,1495,723,1,1562.09,0.01,1546.47
12597,5026,112,3,21.41,0.18,52.67
12598,1828,15,4,631.91,0.0,2527.64
12599,3413,493,1,312.58,0.25,234.44
12600,2632,429,3,430.07,0.15,1096.68
12601,3086,155,3,706.95,0.05,2014.81
12602,6696,518,2,1348.87,0.26,1996.33
12603,8230,139,4,1121.38,0.23,3453.85
12604,7493,541,3,1160.54,0.09,3168.27
12605,2665,734,1,1328.37,0.17,1102.55
12606,6816,611,1,1015.99,0.04,975.35
12607,2821,459,1,531.5,0.17,441.14
12608,758,23,5,1192.66,0.25,4472.48
12609,2798,887,1,1105.83,0.09,1006.31
12610,3539,459,3,531.5,0.08,1466.94
12611,6761,163,3,1696.07,0.25,3816.16
12612,7820,618,5,1667.34,0.13,7252.93
12613,1865,138,2,1957.5,0.07,3640.95
12614,9003,466,3,58.04,0.17,144.52
12615,5277,749,5,1776.97,0.07,8262.91
12616,4294,468,4,633.74,0.04,2433.56
12617,3350,861,5,436.89,0.21,1725.72
12618,732,480,4,955.54,0.25,2866.62
12619,7564,915,4,1480.72,0.14,5093.68
12620,8489,463,1,45.13,0.04,43.32
12621,401,99,4,1514.78,0.01,5998.53
12622,9440,74,3,1291.8,0.21,3061.57
12623,5889,355,5,1326.98,0.2,5307.92
12624,933,10,3,1585.04,0.12,4184.51
12625,8018,474,1,531.24,0.29,377.18
12626,4542,917,4,1584.07,0.0,6336.28
12627,9617,657,4,1729.94,0.11,6158.59
12628,5654,762,2,1820.61,0.2,2912.98
12629,3586,228,2,1272.93,0.14,2189.44
12630,3506,380,2,665.22,0.13,1157.48
12631,2646,464,2,840.74,0.1,1513.33
12632,2706,365,1,1843.24,0.28,1327.13
12633,9335,634,5,1614.69,0.17,6700.96
12634,9046,274,3,1038.09,0.18,2553.7
12635,6466,471,1,350.38,0.22,273.3
12636,6248,427,1,600.06,0.23,462.05
12637,5911,67,2,32.94,0.14,56.66
12638,7734,604,3,1990.81,0.21,4718.22
12639,3648,475,3,1668.32,0.22,3903.87
12640,666,550,4,221.48,0.11,788.47
12641,974,179,5,142.77,0.06,671.02
12642,1600,118,1,318.18,0.28,229.09
12643,5449,43,4,1567.18,0.12,5516.47
12644,5746,689,4,1256.21,0.22,3919.38
12645,4859,838,2,1988.73,0.11,3539.94
12646,4159,467,1,1511.93,0.26,1118.83
12647,7720,584,5,1574.66,0.09,7164.7
12648,5603,591,5,1776.96,0.25,6663.6
12649,8999,865,3,1508.34,0.22,3529.52
12650,6437,890,5,1677.31,0.19,6793.11
12651,7868,163,5,1696.07,0.29,6021.05
12652,2120,351,1,1457.52,0.17,1209.74
12653,2804,8,2,1355.73,0.25,2033.6
12654,5811,618,5,1667.34,0.3,5835.69
12655,8310,609,3,488.56,0.28,1055.29
12656,1088,380,1,665.22,0.25,498.92
12657,5604,682,4,1720.99,0.15,5851.37
12658,2680,498,5,1915.03,0.12,8426.13
12659,7077,148,2,1269.65,0.15,2158.41
12660,8672,805,1,708.67,0.17,588.2
12661,9430,575,3,377.97,0.25,850.43
12662,6586,302,3,462.42,0.01,1373.39
12663,7639,675,3,1225.6,0.05,3492.96
12664,9836,210,3,370.3,0.08,1022.03
12665,6118,521,5,1642.54,0.13,7145.05
12666,2998,179,2,142.77,0.15,242.71
12667,4563,996,4,238.26,0.25,714.78
12668,5321,758,3,1994.52,0.07,5564.71
12669,7993,314,5,1595.02,0.25,5981.33
12670,7960,942,5,1902.75,0.21,7515.86
12671,1283,389,2,995.23,0.28,1433.13
12672,95,916,4,1805.92,0.1,6501.31
12673,7483,800,5,1734.76,0.01,8587.06
12674,8654,632,4,1298.17,0.08,4777.27
12675,2510,862,3,1328.07,0.01,3944.37
12676,1094,698,2,544.86,0.03,1057.03
12677,2172,963,4,127.12,0.03,493.23
12678,5763,616,5,1045.35,0.17,4338.2
12679,7792,966,4,527.95,0.01,2090.68
12680,265,346,4,837.81,0.28,2412.89
12681,1116,953,5,757.85,0.2,3031.4
12682,3493,530,1,1811.0,0.24,1376.36
12683,3672,765,5,1163.1,0.14,5001.33
12684,5307,674,5,1052.83,0.06,4948.3
12685,5122,130,3,1260.88,0.0,3782.64
12686,8577,899,1,128.88,0.09,117.28
12687,703,446,1,1305.77,0.06,1227.42
12688,8618,780,5,1196.43,0.0,5982.15
12689,7849,516,3,1523.44,0.27,3336.33
12690,1278,467,3,1511.93,0.14,3900.78
12691,9207,663,4,1117.8,0.13,3889.94
12692,9491,648,4,1952.93,0.17,6483.73
12693,3678,657,3,1729.94,0.28,3736.67
12694,8774,20,4,1533.13,0.12,5396.62
12695,5696,756,1,494.74,0.22,385.9
12696,9177,595,2,166.43,0.16,279.6
12697,5277,77,4,1315.7,0.05,4999.66
12698,763,861,3,436.89,0.05,1245.14
12699,3131,484,1,1749.1,0.07,1626.66
12700,8413,921,5,263.2,0.26,973.84
12701,8747,853,5,815.11,0.25,3056.66
12702,6056,728,1,1248.54,0.3,873.98
12703,4325,270,3,1857.41,0.06,5237.9
12704,122,11,4,32.31,0.26,95.64
12705,1837,234,3,847.77,0.06,2390.71
12706,312,784,5,1650.22,0.09,7508.5
12707,7839,711,1,476.15,0.24,361.87
12708,2245,609,3,488.56,0.09,1333.77
12709,5753,301,3,1721.07,0.21,4078.94
12710,1553,264,3,699.1,0.21,1656.87
12711,9956,798,4,1545.23,0.23,4759.31
12712,7400,65,1,1229.85,0.11,1094.57
12713,9183,856,3,1570.0,0.29,3344.1
12714,2106,307,4,798.69,0.08,2939.18
12715,1591,580,1,217.07,0.25,162.8
12716,1583,184,1,520.25,0.22,405.8
12717,2900,463,4,45.13,0.2,144.42
12718,7410,62,2,34.23,0.1,61.61
12719,7126,703,4,705.15,0.18,2312.89
12720,6157,655,5,1965.98,0.14,8453.71
12721,9484,603,2,456.58,0.25,684.87
12722,9122,447,4,1043.14,0.14,3588.4
12723,9522,931,5,1015.72,0.26,3758.16
12724,6498,500,5,1474.46,0.16,6192.73
12725,1056,305,3,1443.73,0.06,4071.32
12726,4282,685,3,622.66,0.14,1606.46
12727,303,780,2,1196.43,0.0,2392.86
12728,9114,754,4,1092.12,0.21,3451.1
12729,6672,324,3,1109.82,0.16,2796.75
12730,2944,931,1,1015.72,0.29,721.16
12731,1426,718,4,1664.28,0.22,5192.55
12732,2535,507,1,251.81,0.12,221.59
12733,772,375,5,542.78,0.04,2605.34
12734,1522,685,2,622.66,0.15,1058.52
12735,1627,688,3,841.1,0.29,1791.54
12736,3599,769,2,1928.87,0.04,3703.43
12737,1337,976,1,331.13,0.11,294.71
12738,4098,831,5,1871.36,0.09,8514.69
12739,1121,637,2,261.64,0.06,491.88
12740,9685,522,1,1242.93,0.15,1056.49
12741,1536,769,1,1928.87,0.02,1890.29
12742,6467,430,4,887.56,0.05,3372.73
12743,3765,906,3,1266.28,0.1,3418.96
12744,5616,116,4,1236.94,0.17,4106.64
12745,4833,93,5,1732.89,0.28,6238.4
12746,6364,229,5,596.57,0.15,2535.42
12747,5683,815,3,383.98,0.09,1048.27
12748,6648,388,2,176.9,0.08,325.5
12749,5222,37,2,1046.38,0.01,2071.83
12750,917,200,1,1686.83,0.03,1636.23
12751,2816,674,5,1052.83,0.02,5158.87
12752,6538,941,2,1791.01,0.23,2758.16
12753,3719,260,4,630.87,0.01,2498.25
12754,1449,615,3,1231.11,0.13,3213.2
12755,2205,181,2,1280.45,0.18,2099.94
12756,2908,312,4,623.05,0.26,1844.23
12757,9872,372,2,398.72,0.03,773.52
12758,1860,456,2,1239.94,0.17,2058.3
12759,8604,617,1,150.43,0.15,127.87
12760,8567,293,4,973.06,0.25,2919.18
12761,1336,631,1,221.71,0.14,190.67
12762,1492,27,4,885.02,0.01,3504.68
12763,4732,370,3,1613.82,0.15,4115.24
12764,2682,593,1,1442.7,0.04,1384.99
12765,1972,14,4,123.7,0.17,410.68
12766,1405,343,4,1826.91,0.09,6649.95
12767,968,567,3,1596.53,0.13,4166.94
12768,8890,179,5,142.77,0.24,542.53
12769,2295,374,3,1546.0,0.15,3942.3
12770,4474,880,5,778.66,0.2,3114.64
12771,5621,282,4,1067.98,0.06,4015.6
12772,4796,239,3,255.63,0.17,636.52
12773,2698,619,5,451.88,0.22,1762.33
12774,5401,601,4,1493.07,0.03,5793.11
12775,5868,135,4,1040.03,0.17,3452.9
12776,3139,212,1,321.61,0.17,266.94
12777,9476,467,4,1511.93,0.13,5261.52
12778,1514,897,3,1959.73,0.03,5702.81
12779,2796,271,2,51.68,0.16,86.82
12780,9896,721,4,329.95,0.02,1293.4
12781,7338,969,1,169.24,0.21,133.7
12782,3638,871,5,839.33,0.28,3021.59
12783,3712,655,3,1965.98,0.22,4600.39
12784,3604,607,1,1751.73,0.01,1734.21
12785,382,123,5,1121.22,0.14,4821.25
12786,7993,120,1,381.23,0.04,365.98
12787,1261,569,2,1552.6,0.19,2515.21
12788,2123,476,5,1946.43,0.11,8661.61
12789,7870,928,5,89.86,0.28,323.5
12790,4742,661,5,1704.23,0.24,6476.07
12791,1967,519,3,1856.1,0.14,4788.74
12792,9822,309,2,1664.41,0.23,2563.19
12793,477,216,1,1014.0,0.03,983.58
12794,2750,913,5,1607.81,0.17,6672.41
12795,6539,186,3,1557.68,0.12,4112.28
12796,844,621,1,1978.67,0.26,1464.22
12797,8290,425,4,1543.64,0.07,5742.34
12798,4648,226,2,1865.53,0.2,2984.85
12799,5472,371,3,1509.78,0.2,3623.47
12800,4661,894,3,363.74,0.14,938.45
12801,5634,897,3,1959.73,0.07,5467.65
12802,8503,317,2,1881.79,0.04,3613.04
12803,2928,691,1,1502.09,0.16,1261.76
12804,3809,936,1,142.49,0.23,109.72
12805,8427,628,4,934.42,0.28,2691.13
12806,9359,739,2,1301.62,0.24,1978.46
12807,3131,316,3,655.18,0.08,1808.3
12808,6385,836,1,1623.39,0.03,1574.69
12809,4369,360,1,309.14,0.09,281.32
12810,6024,821,5,726.68,0.06,3415.4
12811,1065,212,2,321.61,0.21,508.14
12812,385,429,3,430.07,0.17,1070.87
12813,9651,379,3,156.41,0.21,370.69
12814,5252,323,1,1358.85,0.02,1331.67
12815,7435,589,3,1613.93,0.18,3970.27
