inventory_id,product_id,warehouse_id,stock_quantity,reorder_level,last_updated
2871,144,11,94,84,2026-01-01
2872,144,12,241,39,2026-01-01
2873,144,13,223,40,2026-01-01
2874,144,14,118,93,2026-01-01
2875,144,15,12,99,2026-01-01
2876,144,16,106,21,2026-01-01
2877,144,17,128,53,2026-01-01
2878,144,18,127,84,2026-01-01
2879,144,19,290,51,2026-01-01
2880,144,20,38,55,2026-01-01
2881,145,1,121,51,2026-01-01
2882,145,2,174,62,2026-01-01
2883,145,3,212,47,2026-01-01
2884,145,4,101,55,2026-01-01
2885,145,5,137,96,2026-01-01
2886,145,6,286,40,2026-01-01
2887,145,7,420,40,2026-01-01
2888,145,8,487,20,2026-01-01
2889,145,9,263,20,2026-01-01
2890,145,10,71,36,2026-01-01
2891,145,11,235,86,2026-01-01
2892,145,12,41,70,2026-01-01
2893,145,13,210,38,2026-01-01
2894,145,14,394,33,2026-01-01
2895,145,15,11,36,2026-01-01
2896,145,16,68,66,2026-01-01
2897,145,17,458,42,2026-01-01
2898,145,18,4,80,2026-01-01
2899,145,19,495,69,2026-01-01
2900,145,20,329,89,2026-01-01
2901,146,1,456,64,2026-01-01
2902,146,2,385,98,2026-01-01
2903,146,3,172,22,2026-01-01
2904,146,4,456,37,2026-01-01
2905,146,5,64,64,2026-01-01
2906,146,6,27,47,2026-01-01
2907,146,7,306,20,2026-01-01
2908,146,8,451,38,2026-01-01
2909,146,9,325,97,2026-01-01
2910,146,10,137,50,2026-01-01
2911,146,11,460,27,2026-01-01
2912,146,12,233,50,2026-01-01
2913,146,13,223,94,2026-01-01
2914,146,14,113,98,2026-01-01
2915,146,15,368,57,2026-01-01
2916,146,16,393,30,2026-01-01
2917,146,17,70,97,2026-01-01
2918,146,18,489,52,2026-01-01
2919,146,19,20,42,2026-01-01
2920,146,20,61,40,2026-01-01
2921,147,1,54,23,2026-01-01
2922,147,2,50,87,2026-01-01
2923,147,3,238,51,2026-01-01
2924,147,4,308,65,2026-01-01
2925,147,5,151,85,2026-01-01
2926,147,6,422,43,2026-01-01
2927,147,7,21,92,2026-01-01
2928,147,8,129,65,2026-01-01
2929,147,9,270,75,2026-01-01
2930,147,10,466,64,2026-01-01
2931,147,11,71,54,2026-01-01
2932,147,12,123,33,2026-01-01
2933,147,13,386,81,2026-01-01
2934,147,14,425,80,2026-01-01
2935,147,15,374,60,2026-01-01
2936,147,16,494,48,2026-01-01
2937,147,17,455,66,2026-01-01
2938,147,18,331,53,2026-01-01
2939,147,19,7,80,2026-01-01
2940,147,20,302,77,2026-01-01
2941,148,1,197,28,2026-01-01
2942,148,2,43,79,2026-01-01
2943,148,3,488,29,2026-01-01
2944,148,4,153,20,2026-01-01
2945,148,5,320,97,2026-01-01
2946,148,6,477,50,2026-01-01
2947,148,7,219,45,2026-01-01
2948,148,8,12,84,2026-01-01
2949,148,9,21,43,2026-01-01
2950,148,10,305,42,2026-01-01
2951,148,11,348,59,2026-01-01
2952,148,12,195,90,2026-01-01
2953,148,13,116,75,2026-01-01
2954,148,14,243,74,2026-01-01
2955,148,15,342,51,2026-01-01
2956,148,16,4,27,2026-01-01
2957,148,17,485,95,2026-01-01
2958,148,18,430,99,2026-01-01
2959,148,19,82,71,2026-01-01
2960,148,20,89,100,2026-01-01
2961,149,1,110,85,2026-01-01
2962,149,2,132,31,2026-01-01
2963,149,3,274,30,2026-01-01
2964,149,4,135,28,2026-01-01
2965,149,5,66,95,2026-01-01
2966,149,6,424,79,2026-01-01
2967,149,7,477,32,2026-01-01
2968,149,8,9,100,2026-01-01
2969,149,9,48,31,2026-01-01
2970,149,10,130,69,2026-01-01
2971,149,11,274,79,2026-01-01
2972,149,12,457,61,2026-01-01
2973,149,13,217,23,2026-01-01
2974,149,14,64,71,2026-01-01
2975,149,15,67,32,2026-01-01
2976,149,16,196,95,2026-01-01
2977,149,17,393,67,2026-01-01
2978,149,18,72,51,2026-01-01
2979,149,19,349,98,2026-01-01
2980,149,20,88,86,2026-01-01
2981,150,1,112,32,2026-01-01
2982,150,2,196,65,2026-01-01
2983,150,3,389,79,2026-01-01
2984,150,4,434,83,2026-01-01
2985,150,5,422,22,2026-01-01
2986,150,6,210,60,2026-01-01
2987,150,7,425,93,2026-01-01
2988,150,8,274,59,2026-01-01
2989,150,9,381,50,2026-01-01
2990,150,10,151,38,2026-01-01
2991,150,11,404,86,2026-01-01
2992,150,12,417,98,2026-01-01
2993,150,13,103,58,2026-01-01
2994,150,14,169,74,2026-01-01
2995,150,15,225,44,2026-01-01
2996,150,16,373,91,2026-01-01
2997,150,17,450,73,2026-01-01
2998,150,18,495,88,2026-01-01
2999,150,19,383,21,2026-01-01
3000,150,20,68,53,2026-01-01
3001,151,1,73,75,2026-01-01
3002,151,2,204,21,2026-01-01
3003,151,3,390,40,2026-01-01
3004,151,4,254,29,2026-01-01
3005,151,5,308,34,2026-01-01
3006,151,6,30,25,2026-01-01
3007,151,7,104,27,2026-01-01
3008,151,8,159,43,2026-01-01
3009,151,9,245,53,2026-01-01
3010,151,10,91,43,2026-01-01
3011,151,11,321,94,2026-01-01
3012,151,12,92,71,2026-01-01
3013,151,13,378,93,2026-01-01
3014,151,14,464,44,2026-01-01
3015,151,15,106,92,2026-01-01
3016,151,16,54,89,2026-01-01
3017,151,17,204,42,2026-01-01
3018,151,18,207,58,2026-01-01
3019,151,19,403,62,2026-01-01
3020,151,20,332,73,2026-01-01
3021,152,1,309,90,2026-01-01
3022,152,2,433,59,2026-01-01
3023,152,3,94,94,2026-01-01
3024,152,4,110,28,2026-01-01
3025,152,5,307,24,2026-01-01
3026,152,6,196,91,2026-01-01
3027,152,7,36,60,2026-01-01
3028,152,8,314,61,2026-01-01
3029,152,9,311,86,2026-01-01
3030,152,10,290,40,2026-01-01
3031,152,11,464,37,2026-01-01
3032,152,12,210,58,2026-01-01
3033,152,13,185,61,2026-01-01
3034,152,14,40,47,2026-01-01
3035,152,15,59,53,2026-01-01
3036,152,16,127,36,2026-01-01
3037,152,17,285,75,2026-01-01
3038,152,18,112,72,2026-01-01
3039,152,19,272,94,2026-01-01
3040,152,20,82,72,2026-01-01
3041,153,1,486,41,2026-01-01
3042,153,2,487,77,2026-01-01
3043,153,3,331,53,2026-01-01
3044,153,4,100,53,2026-01-01
3045,153,5,173,86,2026-01-01
3046,153,6,125,72,2026-01-01
3047,153,7,184,82,2026-01-01
3048,153,8,74,74,2026-01-01
3049,153,9,311,28,2026-01-01
3050,153,10,177,21,2026-01-01
3051,153,11,272,53,2026-01-01
3052,153,12,443,28,2026-01-01
3053,153,13,266,63,2026-01-01
3054,153,14,311,66,2026-01-01
3055,153,15,478,93,2026-01-01
3056,153,16,406,92,2026-01-01
3057,153,17,171,98,2026-01-01
3058,153,18,335,92,2026-01-01
3059,153,19,113,49,2026-01-01
3060,153,20,227,46,2026-01-01
3061,154,1,342,88,2026-01-01
3062,154,2,196,20,2026-01-01
3063,154,3,335,21,2026-01-01
3064,154,4,393,81,2026-01-01
3065,154,5,37,96,2026-01-01
3066,154,6,321,27,2026-01-01
3067,154,7,474,33,2026-01-01
3068,154,8,85,69,2026-01-01
3069,154,9,50,58,2026-01-01
3070,154,10,407,52,2026-01-01
3071,154,11,469,72,2026-01-01
3072,154,12,462,79,2026-01-01
3073,154,13,69,52,2026-01-01
3074,154,14,95,65,2026-01-01
3075,154,15,34,86,2026-01-01
3076,154,16,245,83,2026-01-01
3077,154,17,0,39,2026-01-01
3078,154,18,334,44,2026-01-01
3079,154,19,389,40,2026-01-01
3080,154,20,388,43,2026-01-01
3081,155,1,233,52,2026-01-01
3082,155,2,250,31,2026-01-01
3083,155,3,138,83,2026-01-01
3084,155,4,269,58,2026-01-01
3085,155,5,369,59,2026-01-01
3086,155,6,8,82,2026-01-01
3087,155,7,433,84,2026-01-01
3088,155,8,25,34,2026-01-01
3089,155,9,314,63,2026-01-01
3090,155,10,171,33,2026-01-01
3091,155,11,7,50,2026-01-01
3092,155,12,395,24,2026-01-01
3093,155,13,141,100,2026-01-01
3094,155,14,354,73,2026-01-01
3095,155,15,47,70,2026-01-01
3096,155,16,359,47,2026-01-01
3097,155,17,299,43,2026-01-01
3098,155,18,462,23,2026-01-01
3099,155,19,259,97,2026-01-01
3100,155,20,201,46,2026-01-01
3101,156,1,386,82,2026-01-01
3102,156,2,5,51,2026-01-01
3103,156,3,204,54,2026-01-01
3104,156,4,17,39,2026-01-01
3105,156,5,155,93,2026-01-01
3106,156,6,62,74,2026-01-01
3107,156,7,414,42,2026-01-01
3108,156,8,477,86,2026-01-01
3109,156,9,43,95,2026-01-01
3110,156,10,77,35,2026-01-01
3111,156,11,449,20,2026-01-01
3112,156,12,446,46,2026-01-01
3113,156,13,222,100,2026-01-01
3114,156,14,19,47,2026-01-01
3115,156,15,456,45,2026-01-01
3116,156,16,438,83,2026-01-01
3117,156,17,344,58,2026-01-01
3118,156,18,209,35,2026-01-01
3119,156,19,270,32,2026-01-01
3120,156,20,372,71,2026-01-01
3121,157,1,45,95,2026-01-01
3122,157,2,367,38,2026-01-01
3123,157,3,263,28,2026-01-01
3124,157,4,9,25,2026-01-01
3125,157,5,60,81,2026-01-01
3126,157,6,43,26,2026-01-01
3127,157,7,363,82,2026-01-01
3128,157,8,378,41,2026-01-01
3129,157,9,414,25,2026-01-01
3130,157,10,417,91,2026-01-01
3131,157,11,14,75,2026-01-01
3132,157,12,388,87,2026-01-01
3133,157,13,248,69,2026-01-01
3134,157,14,183,77,2026-01-01
3135,157,15,306,59,2026-01-01
3136,157,16,404,28,2026-01-01
3137,157,17,406,57,2026-01-01
3138,157,18,418,68,2026-01-01
3139,157,19,152,32,2026-01-01
3140,157,20,193,22,2026-01-01
3141,158,1,471,63,2026-01-01
3142,158,2,320,54,2026-01-01
3143,158,3,454,22,2026-01-01
3144,158,4,303,28,2026-01-01
3145,158,5,278,70,2026-01-01
3146,158,6,163,28,2026-01-01
3147,158,7,410,49,2026-01-01
3148,158,8,464,48,2026-01-01
3149,158,9,358,89,2026-01-01
3150,158,10,96,30,2026-01-01
3151,158,11,195,64,2026-01-01
3152,158,12,218,44,2026-01-01
3153,158,13,108,75,2026-01-01
3154,158,14,159,40,2026-01-01
3155,158,15,318,96,2026-01-01
3156,158,16,377,78,2026-01-01
3157,158,17,173,26,2026-01-01
3158,158,18,196,33,2026-01-01
3159,158,19,212,65,2026-01-01
3160,158,20,276,86,2026-01-01
3161,159,1,449,50,2026-01-01
3162,159,2,469,92,2026-01-01
3163,159,3,18,70,2026-01-01
3164,159,4,93,23,2026-01-01
3165,159,5,469,20,2026-01-01
3166,159,6,163,73,2026-01-01
3167,159,7,369,71,2026-01-01
3168,159,8,272,72,2026-01-01
3169,159,9,161,75,2026-01-01
3170,159,10,285,100,2026-01-01
3171,159,11,177,20,2026-01-01
3172,159,12,323,83,2026-01-01
3173,159,13,243,46,2026-01-01
3174,159,14,462,59,2026-01-01
3175,159,15,122,38,2026-01-01
3176,159,16,254,71,2026-01-01
3177,159,17,98,87,2026-01-01
3178,159,18,361,29,2026-01-01
3179,159,19,110,50,2026-01-01
3180,159,20,167,37,2026-01-01
3181,160,1,326,92,2026-01-01
3182,160,2,22,84,2026-01-01
3183,160,3,496,83,2026-01-01
3184,160,4,409,45,2026-01-01
3185,160,5,300,53,2026-01-01
3186,160,6,302,47,2026-01-01
3187,160,7,60,97,2026-01-01
3188,160,8,406,55,2026-01-01
3189,160,9,381,43,2026-01-01
3190,160,10,476,44,2026-01-01
3191,160,11,473,46,2026-01-01
3192,160,12,455,82,2026-01-01
3193,160,13,192,23,2026-01-01
3194,160,14,56,91,2026-01-01
3195,160,15,220,73,2026-01-01
3196,160,16,389,31,2026-01-01
3197,160,17,340,82,2026-01-01
3198,160,18,95,31,2026-01-01
3199,160,19,151,49,2026-01-01
3200,160,20,191,48,2026-01-01
3201,161,1,400,92,2026-01-01
3202,161,2,57,78,2026-01-01
3203,161,3,13,87,2026-01-01
3204,161,4,24,43,2026-01-01
3205,161,5,78,54,2026-01-01
3206,161,6,20,93,2026-01-01
3207,161,7,453,97,2026-01-01
3208,161,8,453,26,2026-01-01
3209,161,9,441,48,2026-01-01
3210,161,10,71,92,2026-01-01
3211,161,11,474,68,2026-01-01
3212,161,12,161,66,2026-01-01
3213,161,13,149,88,2026-01-01
3214,161,14,105,88,2026-01-01
3215,161,15,218,84,2026-01-01
3216,161,16,39,83,2026-01-01
3217,161,17,358,40,2026-01-01
3218,161,18,18,84,2026-01-01
3219,161,19,448,65,2026-01-01
3220,161,20,114,33,2026-01-01
3221,162,1,457,55,2026-01-01
3222,162,2,65,87,2026-01-01
3223,162,3,463,29,2026-01-01
3224,162,4,303,44,2026-01-01
3225,162,5,176,35,2026-01-01
3226,162,6,490,37,2026-01-01
3227,162,7,84,77,2026-01-01
3228,162,8,247,95,2026-01-01
3229,162,9,152,66,2026-01-01
3230,162,10,176,43,2026-01-01
3231,162,11,173,45,2026-01-01
3232,162,12,98,73,2026-01-01
3233,162,13,0,91,2026-01-01
3234,162,14,202,56,2026-01-01
3235,162,15,394,38,2026-01-01
3236,162,16,275,83,2026-01-01
3237,162,17,142,76,2026-01-01
3238,162,18,129,33,2026-01-01
3239,162,19,113,42,2026-01-01
3240,162,20,347,76,2026-01-01
3241,163,1,430,83,2026-01-01
3242,163,2,429,91,2026-01-01
3243,163,3,460,64,2026-01-01
3244,163,4,346,31,2026-01-01
3245,163,5,69,38,2026-01-01
3246,163,6,176,74,2026-01-01
3247,163,7,282,56,2026-01-01
3248,163,8,367,60,2026-01-01
3249,163,9,462,57,2026-01-01
3250,163,10,343,46,2026-01-01
3251,163,11,188,55,2026-01-01
3252,163,12,434,28,2026-01-01
3253,163,13,185,67,2026-01-01
3254,163,14,381,27,2026-01-01
3255,163,15,449,20,2026-01-01
3256,163,16,128,37,2026-01-01
3257,163,17,137,25,2026-01-01
3258,163,18,166,49,2026-01-01
3259,163,19,177,98,2026-01-01
3260,163,20,198,71,2026-01-01
3261,164,1,115,61,2026-01-01
3262,164,2,92,34,2026-01-01
3263,164,3,142,68,2026-01-01
3264,164,4,374,88,2026-01-01
3265,164,5,117,92,2026-01-01
3266,164,6,24,55,2026-01-01
3267,164,7,186,57,2026-01-01
3268,164,8,438,80,2026-01-01
3269,164,9,101,44,2026-01-01
3270,164,10,230,32,2026-01-01
3271,164,11,442,35,2026-01-01
3272,164,12,144,97,2026-01-01
3273,164,13,274,79,2026-01-01
3274,164,14,181,52,2026-01-01
3275,164,15,95,80,2026-01-01
3276,164,16,405,28,2026-01-01
3277,164,17,79,52,2026-01-01
3278,164,18,166,58,2026-01-01
3279,164,19,402,76,2026-01-01
3280,164,20,198,31,2026-01-01
3281,165,1,407,60,2026-01-01
3282,165,2,366,72,2026-01-01
3283,165,3,197,48,2026-01-01
3284,165,4,384,70,2026-01-01
3285,165,5,271,26,2026-01-01
3286,165,6,42,59,2026-01-01
3287,165,7,259,40,2026-01-01
3288,165,8,428,55,2026-01-01
3289,165,9,120,44,2026-01-01
3290,165,10,401,57,2026-01-01
3291,165,11,213,63,2026-01-01
3292,165,12,112,47,2026-01-01
3293,165,13,110,41,2026-01-01
3294,165,14,208,72,2026-01-01
3295,165,15,417,30,2026-01-01
3296,165,16,316,93,2026-01-01
3297,165,17,105,100,2026-01-01
3298,165,18,78,24,2026-01-01
3299,165,19,389,33,2026-01-01
3300,165,20,323,20,2026-01-01
3301,166,1,182,91,2026-01-01
3302,166,2,157,20,2026-01-01
3303,166,3,33,79,2026-01-01
3304,166,4,361,23,2026-01-01
3305,166,5,469,82,2026-01-01
3306,166,6,120,75,2026-01-01
3307,166,7,497,89,2026-01-01
3308,166,8,112,85,2026-01-01
3309,166,9,170,70,2026-01-01
3310,166,10,293,71,2026-01-01
3311,166,11,338,65,2026-01-01
3312,166,12,58,58,2026-01-01
3313,166,13,345,84,2026-01-01
3314,166,14,235,26,2026-01-01
3315,166,15,127,40,2026-01-01
3316,166,16,408,69,2026-01-01
3317,166,17,255,96,2026-01-01
3318,166,18,85,74,2026-01-01
3319,166,19,172,45,2026-01-01
3320,166,20,146,33,2026-01-01
3321,167,1,389,66,2026-01-01
3322,167,2,268,55,2026-01-01
3323,167,3,102,43,2026-01-01
3324,167,4,321,34,2026-01-01
3325,167,5,47,26,2026-01-01
3326,167,6,58,67,2026-01-01
3327,167,7,312,32,2026-01-01
3328,167,8,159,57,2026-01-01
3329,167,9,336,64,2026-01-01
3330,167,10,454,94,2026-01-01
3331,167,11,80,43,2026-01-01
3332,167,12,90,32,2026-01-01
3333,167,13,243,44,2026-01-01
3334,167,14,211,92,2026-01-01
3335,167,15,132,37,2026-01-01
3336,167,16,409,90,2026-01-01
3337,167,17,71,73,2026-01-01
3338,167,18,293,26,2026-01-01
3339,167,19,18,42,2026-01-01
3340,167,20,298,37,2026-01-01
3341,168,1,273,96,2026-01-01
3342,168,2,203,50,2026-01-01
3343,168,3,117,26,2026-01-01
3344,168,4,386,49,2026-01-01
3345,168,5,409,97,2026-01-01
3346,168,6,335,64,2026-01-01
3347,168,7,309,55,2026-01-01
3348,168,8,16,71,2026-01-01
3349,168,9,481,85,2026-01-01
3350,168,10,179,84,2026-01-01
3351,168,11,1,37,2026-01-01
3352,168,12,358,73,2026-01-01
3353,168,13,198,25,2026-01-01
3354,168,14,62,74,2026-01-01
3355,168,15,369,51,2026-01-01
3356,168,16,181,71,2026-01-01
3357,168,17,32,81,2026-01-01
3358,168,18,475,92,2026-01-01
3359,168,19,397,61,2026-01-01
3360,168,20,398,82,2026-01-01
3361,169,1,35,26,2026-01-01
3362,169,2,447,49,2026-01-01
3363,169,3,50,56,2026-01-01
3364,169,4,189,21,2026-01-01
3365,169,5,417,39,2026-01-01
3366,169,6,81,54,2026-01-01
3367,169,7,435,81,2026-01-01
3368,169,8,321,57,2026-01-01
3369,169,9,372,21,2026-01-01
3370,169,10,158,55,2026-01-01
3371,169,11,16,42,2026-01-01
3372,169,12,71,97,2026-01-01
3373,169,13,313,49,2026-01-01
3374,169,14,89,37,2026-01-01
3375,169,15,191,75,2026-01-01
3376,169,16,338,53,2026-01-01
3377,169,17,140,48,2026-01-01
3378,169,18,83,24,2026-01-01
3379,169,19,218,34,2026-01-01
3380,169,20,359,89,2026-01-01
3381,170,1,196,38,2026-01-01
3382,170,2,195,100,2026-01-01
3383,170,3,230,51,2026-01-01
3384,170,4,395,37,2026-01-01
3385,170,5,283,47,2026-01-01
3386,170,6,496,84,2026-01-01
3387,170,7,299,42,2026-01-01
3388,170,8,315,81,2026-01-01
3389,170,9,362,45,2026-01-01
3390,170,10,202,67,2026-01-01
3391,170,11,133,47,2026-01-01
3392,170,12,432,81,2026-01-01
3393,170,13,431,61,2026-01-01
3394,170,14,469,20,2026-01-01
3395,170,15,292,60,2026-01-01
3396,170,16,279,74,2026-01-01
3397,170,17,476,87,2026-01-01
3398,170,18,368,23,2026-01-01
3399,170,19,454,100,2026-01-01
3400,170,20,320,69,2026-01-01
3401,171,1,188,30,2026-01-01
3402,171,2,388,27,2026-01-01
3403,171,3,278,99,2026-01-01
3404,171,4,240,28,2026-01-01
3405,171,5,201,28,2026-01-01
3406,171,6,101,94,2026-01-01
3407,171,7,458,44,2026-01-01
3408,171,8,175,32,2026-01-01
3409,171,9,450,73,2026-01-01
3410,171,10,240,80,2026-01-01
3411,171,11,242,79,2026-01-01
3412,171,12,286,32,2026-01-01
3413,171,13,280,39,2026-01-01
3414,171,14,321,93,2026-01-01
3415,171,15,125,22,2026-01-01
3416,171,16,242,68,2026-01-01
3417,171,17,170,96,2026-01-01
3418,171,18,485,86,2026-01-01
3419,171,19,412,39,2026-01-01
3420,171,20,91,98,2026-01-01
3421,172,1,413,86,2026-01-01
3422,172,2,369,93,2026-01-01
3423,172,3,466,28,2026-01-01
3424,172,4,313,87,2026-01-01
3425,172,5,124,21,2026-01-01
3426,172,6,274,29,2026-01-01
3427,172,7,247,38,2026-01-01
3428,172,8,103,55,2026-01-01
3429,172,9,227,66,2026-01-01
3430,172,10,405,86,2026-01-01
3431,172,11,36,56,2026-01-01
3432,172,12,161,40,2026-01-01
3433,172,13,229,73,2026-01-01
3434,172,14,417,82,2026-01-01
3435,172,15,138,54,2026-01-01
3436,172,16,142,58,2026-01-01
3437,172,17,437,45,2026-01-01
3438,172,18,373,80,2026-01-01
3439,172,19,23,83,2026-01-01
3440,172,20,471,62,2026-01-01
3441,173,1,160,43,2026-01-01
3442,173,2,483,51,2026-01-01
3443,173,3,282,43,2026-01-01
3444,173,4,447,32,2026-01-01
3445,173,5,183,52,2026-01-01
3446,173,6,131,86,2026-01-01
3447,173,7,279,45,2026-01-01
3448,173,8,180,25,2026-01-01
3449,173,9,100,21,2026-01-01
3450,173,10,235,98,2026-01-01
3451,173,11,347,58,2026-01-01
3452,173,12,499,26,2026-01-01
3453,173,13,241,61,2026-01-01
3454,173,14,325,24,2026-01-01
3455,173,15,410,45,2026-01-01
3456,173,16,437,96,2026-01-01
3457,173,17,115,81,2026-01-01
3458,173,18,68,44,2026-01-01
3459,173,19,392,90,2026-01-01
3460,173,20,154,87,2026-01-01
3461,174,1,392,55,2026-01-01
3462,174,2,491,68,2026-01-01
3463,174,3,288,65,2026-01-01
3464,174,4,125,55,2026-01-01
3465,174,5,95,88,2026-01-01
3466,174,6,116,79,2026-01-01
3467,174,7,6,62,2026-01-01
3468,174,8,405,47,2026-01-01
3469,174,9,147,29,2026-01-01
3470,174,10,379,99,2026-01-01
3471,174,11,169,62,2026-01-01
3472,174,12,267,49,2026-01-01
3473,174,13,36,98,2026-01-01
3474,174,14,494,59,2026-01-01
3475,174,15,302,97,2026-01-01
3476,174,16,499,97,2026-01-01
3477,174,17,131,20,2026-01-01
3478,174,18,474,21,2026-01-01
3479,174,19,17,80,2026-01-01
3480,174,20,290,91,2026-01-01
3481,175,1,481,87,2026-01-01
3482,175,2,272,35,2026-01-01
3483,175,3,377,98,2026-01-01
3484,175,4,115,41,2026-01-01
3485,175,5,376,65,2026-01-01
3486,175,6,23,42,2026-01-01
3487,175,7,331,41,2026-01-01
3488,175,8,214,80,2026-01-01
3489,175,9,421,84,2026-01-01
3490,175,10,60,44,2026-01-01
3491,175,11,412,70,2026-01-01
3492,175,12,316,42,2026-01-01
3493,175,13,479,70,2026-01-01
3494,175,14,465,77,2026-01-01
3495,175,15,440,91,2026-01-01
3496,175,16,217,59,2026-01-01
3497,175,17,94,63,2026-01-01
3498,175,18,13,72,2026-01-01
3499,175,19,163,58,2026-01-01
3500,175,20,4,51,2026-01-01
3501,176,1,79,20,2026-01-01
3502,176,2,345,63,2026-01-01
3503,176,3,214,21,2026-01-01
3504,176,4,155,27,2026-01-01
3505,176,5,189,62,2026-01-01
3506,176,6,272,35,2026-01-01
3507,176,7,421,90,2026-01-01
3508,176,8,73,74,2026-01-01
3509,176,9,158,92,2026-01-01
3510,176,10,286,51,2026-01-01
3511,176,11,209,79,2026-01-01
3512,176,12,276,35,2026-01-01
3513,176,13,413,21,2026-01-01
3514,176,14,53,47,2026-01-01
3515,176,15,355,41,2026-01-01
3516,176,16,354,29,2026-01-01
3517,176,17,456,34,2026-01-01
3518,176,18,340,62,2026-01-01
3519,176,19,440,94,2026-01-01
3520,176,20,47,79,2026-01-01
3521,177,1,301,61,2026-01-01
3522,177,2,491,93,2026-01-01
3523,177,3,462,82,2026-01-01
3524,177,4,428,82,2026-01-01
3525,177,5,456,37,2026-01-01
3526,177,6,500,88,2026-01-01
3527,177,7,382,85,2026-01-01
3528,177,8,332,81,2026-01-01
3529,177,9,376,84,2026-01-01
3530,177,10,450,34,2026-01-01
3531,177,11,354,82,2026-01-01
3532,177,12,32,57,2026-01-01
3533,177,13,310,38,2026-01-01
3534,177,14,192,41,2026-01-01
3535,177,15,378,24,2026-01-01
3536,177,16,368,85,2026-01-01
3537,177,17,120,47,2026-01-01
3538,177,18,230,30,2026-01-01
3539,177,19,96,53,2026-01-01
3540,177,20,44,99,2026-01-01
3541,178,1,49,78,2026-01-01
3542,178,2,232,91,2026-01-01
3543,178,3,230,78,2026-01-01
3544,178,4,267,51,2026-01-01
3545,178,5,291,21,2026-01-01
3546,178,6,63,53,2026-01-01
3547,178,7,286,35,2026-01-01
3548,178,8,405,81,2026-01-01
3549,178,9,318,62,2026-01-01
3550,178,10,114,66,2026-01-01
3551,178,11,244,53,2026-01-01
3552,178,12,94,71,2026-01-01
3553,178,13,228,84,2026-01-01
3554,178,14,424,78,2026-01-01
3555,178,15,46,31,2026-01-01
3556,178,16,10,71,2026-01-01
3557,178,17,78,98,2026-01-01
3558,178,18,78,58,2026-01-01
3559,178,19,365,58,2026-01-01
3560,178,20,41,33,2026-01-01
3561,179,1,104,62,2026-01-01
3562,179,2,261,53,2026-01-01
3563,179,3,156,48,2026-01-01
3564,179,4,144,28,2026-01-01
3565,179,5,481,55,2026-01-01
3566,179,6,287,38,2026-01-01
3567,179,7,276,34,2026-01-01
3568,179,8,26,45,2026-01-01
3569,179,9,315,80,2026-01-01
3570,179,10,354,40,2026-01-01
3571,179,11,53,42,2026-01-01
3572,179,12,391,37,2026-01-01
3573,179,13,190,98,2026-01-01
3574,179,14,468,30,2026-01-01
3575,179,15,144,55,2026-01-01
3576,179,16,186,22,2026-01-01
3577,179,17,110,83,2026-01-01
3578,179,18,45,70,2026-01-01
3579,179,19,369,69,2026-01-01
3580,179,20,2,53,2026-01-01
3581,180,1,226,25,2026-01-01
3582,180,2,419,81,2026-01-01
3583,180,3,319,26,2026-01-01
3584,180,4,69,35,2026-01-01
3585,180,5,214,28,2026-01-01
3586,180,6,171,69,2026-01-01
3587,180,7,437,100,2026-01-01
3588,180,8,183,65,2026-01-01
3589,180,9,220,73,2026-01-01
3590,180,10,387,66,2026-01-01
3591,180,11,489,34,2026-01-01
3592,180,12,447,94,2026-01-01
3593,180,13,353,46,2026-01-01
3594,180,14,461,60,2026-01-01
3595,180,15,61,95,2026-01-01
3596,180,16,356,97,2026-01-01
3597,180,17,418,23,2026-01-01
3598,180,18,15,85,2026-01-01
3599,180,19,232,20,2026-01-01
3600,180,20,489,99,2026-01-01
3601,181,1,468,22,2026-01-01
3602,181,2,342,67,2026-01-01
3603,181,3,223,93,2026-01-01
3604,181,4,191,24,2026-01-01
3605,181,5,324,28,2026-01-01
3606,181,6,160,41,2026-01-01
3607,181,7,268,82,2026-01-01
3608,181,8,449,81,2026-01-01
3609,181,9,343,42,2026-01-01
3610,181,10,293,71,2026-01-01
3611,181,11,151,83,2026-01-01
3612,181,12,153,74,2026-01-01
3613,181,13,185,41,2026-01-01
3614,181,14,306,74,2026-01-01
3615,181,15,380,90,2026-01-01
3616,181,16,24,27,2026-01-01
3617,181,17,483,60,2026-01-01
3618,181,18,197,58,2026-01-01
3619,181,19,280,74,2026-01-01
3620,181,20,62,96,2026-01-01
3621,182,1,366,20,2026-01-01
3622,182,2,447,91,2026-01-01
3623,182,3,353,27,2026-01-01
3624,182,4,354,43,2026-01-01
3625,182,5,337,47,2026-01-01
3626,182,6,359,56,2026-01-01
3627,182,7,193,56,2026-01-01
3628,182,8,432,25,2026-01-01
3629,182,9,285,73,2026-01-01
3630,182,10,153,85,2026-01-01
