return_id,order_id,product_id,quantity,return_reason,return_status,return_date
1198,1837.0,273.0,3.0,Wrong Item Delivered,Rejected,2026-03-19
1199,2075.0,231.0,4.0,Damaged Product,Rejected,2025-06-23
1200,4873.0,589.0,3.0,Customer Changed Mind,Pending,2026-01-05
1201,6597.0,431.0,5.0,Customer Changed Mind,Approved,2026-02-20
1202,1068.0,858.0,2.0,Customer Changed Mind,Rejected,2026-01-30
1203,7353.0,618.0,1.0,Customer Changed Mind,Pending,2026-05-03
1204,7799.0,435.0,5.0,Customer Changed Mind,Approved,2025-09-07
1205,7602.0,842.0,1.0,Quality Issue,Approved,2025-09-25
1206,5791.0,157.0,2.0,Customer Changed Mind,Rejected,2026-03-12
1207,926.0,770.0,5.0,Damaged Product,Pending,2025-10-03
1208,2148.0,109.0,1.0,Wrong Item Delivered,Rejected,2025-06-03
1209,2434.0,416.0,3.0,Customer Changed Mind,Rejected,2025-11-30
1210,733.0,586.0,2.0,Not as Described,Rejected,2025-11-17
1211,9056.0,181.0,4.0,Customer Changed Mind,Approved,2026-02-18
1212,6595.0,298.0,1.0,Wrong Item Delivered,Pending,2025-10-23
1213,172.0,451.0,3.0,Customer Changed Mind,Pending,2026-04-12
1214,6072.0,76.0,1.0,Wrong Item Delivered,Approved,2026-01-22
1215,5541.0,664.0,4.0,Damaged Product,Pending,2025-12-05
1216,2832.0,532.0,5.0,Damaged Product,Rejected,2026-03-12
1217,6511.0,522.0,1.0,Quality Issue,Rejected,2025-08-07
1218,800.0,628.0,2.0,Damaged Product,Approved,2025-08-09
1219,828.0,454.0,2.0,Not as Described,Pending,2025-12-30
1220,2767.0,506.0,3.0,Not as Described,Pending,2025-08-23
1221,359.0,974.0,4.0,Wrong Item Delivered,Pending,2025-06-02
1222,5771.0,707.0,1.0,Damaged Product,Approved,2025-12-28
1223,5323.0,965.0,4.0,Wrong Item Delivered,Rejected,2026-03-16
1224,9736.0,552.0,2.0,Quality Issue,Rejected,2025-06-07
1225,7471.0,97.0,1.0,Damaged Product,Approved,2025-07-27
1226,308.0,877.0,4.0,Not as Described,Rejected,2025-06-09
1227,8845.0,937.0,4.0,Damaged Product,Rejected,2026-05-19
1228,2183.0,529.0,1.0,Quality Issue,Rejected,2025-09-05
1229,5669.0,737.0,5.0,Not as Described,Rejected,2025-11-29
1230,4947.0,118.0,4.0,Customer Changed Mind,Approved,2025-12-31
1231,2198.0,726.0,4.0,Wrong Item Delivered,Pending,2025-06-15
1232,9247.0,213.0,1.0,Customer Changed Mind,Rejected,2025-12-10
1233,8810.0,480.0,4.0,Quality Issue,Approved,2026-05-04
1234,3448.0,846.0,3.0,Wrong Item Delivered,Rejected,2026-02-13
1235,7227.0,302.0,5.0,Damaged Product,Pending,2025-12-10
1236,7615.0,663.0,5.0,Not as Described,Approved,2025-11-04
1237,8180.0,414.0,2.0,Not as Described,Approved,2025-08-24
1238,2949.0,179.0,3.0,Quality Issue,Rejected,2025-07-25
1239,7268.0,106.0,4.0,Quality Issue,Rejected,2026-04-30
1240,9295.0,376.0,4.0,Quality Issue,Approved,2025-06-24
1241,5575.0,90.0,5.0,Customer Changed Mind,Pending,2025-12-16
1242,8446.0,64.0,3.0,Quality Issue,Approved,2025-09-17
1243,5936.0,267.0,1.0,Not as Described,Rejected,2025-07-20
1244,4614.0,101.0,4.0,Damaged Product,Approved,2025-07-12
1245,3565.0,219.0,2.0,Customer Changed Mind,Rejected,2026-04-22
1246,394.0,520.0,3.0,Damaged Product,Rejected,2025-11-30
1247,1616.0,958.0,1.0,Damaged Product,Approved,2025-06-02
1248,5286.0,907.0,2.0,Quality Issue,Pending,2025-11-22
1249,5452.0,814.0,1.0,Damaged Product,Approved,2026-03-10
1250,941.0,640.0,5.0,Wrong Item Delivered,Rejected,2026-05-10
1251,4091.0,144.0,1.0,Wrong Item Delivered,Rejected,2026-02-20
1252,4873.0,861.0,2.0,Wrong Item Delivered,Approved,2026-02-20
1253,1605.0,853.0,4.0,Customer Changed Mind,Pending,2025-08-05
1254,8889.0,189.0,3.0,Quality Issue,Pending,2026-01-14
1255,7040.0,542.0,5.0,Quality Issue,Rejected,2025-05-27
1256,7358.0,547.0,5.0,Customer Changed Mind,Approved,2025-12-12
1257,8947.0,856.0,3.0,Wrong Item Delivered,Rejected,2026-05-06
1258,4274.0,570.0,5.0,Customer Changed Mind,Approved,2026-03-08
1259,4420.0,240.0,5.0,Customer Changed Mind,Approved,2025-08-04
1260,9894.0,403.0,1.0,Damaged Product,Rejected,2025-08-26
1261,4773.0,469.0,4.0,Quality Issue,Rejected,2025-08-24
1262,5000.0,816.0,3.0,Damaged Product,Approved,2026-04-26
1263,1945.0,89.0,5.0,Wrong Item Delivered,Rejected,2025-11-01
1264,508.0,819.0,2.0,Damaged Product,Approved,2025-10-22
1265,6294.0,276.0,5.0,Wrong Item Delivered,Rejected,2025-07-17
1266,3480.0,454.0,2.0,Not as Described,Rejected,2026-02-27
1267,4192.0,331.0,1.0,Quality Issue,Rejected,2025-07-11
1268,6008.0,985.0,1.0,Wrong Item Delivered,Pending,2025-05-27
1269,2575.0,970.0,5.0,Damaged Product,Rejected,2025-10-05
1270,1805.0,835.0,5.0,Not as Described,Approved,2025-07-23
1271,5216.0,172.0,4.0,Damaged Product,Approved,2026-03-25
1272,5963.0,944.0,2.0,Wrong Item Delivered,Approved,2025-06-15
1273,596.0,726.0,2.0,Quality Issue,Approved,2025-08-19
1274,2796.0,503.0,3.0,Customer Changed Mind,Approved,2026-01-04
1275,163.0,832.0,3.0,Customer Changed Mind,Pending,2025-11-23
1276,7613.0,235.0,2.0,Wrong Item Delivered,Pending,2026-02-06
1277,3118.0,780.0,5.0,Wrong Item Delivered,Rejected,2025-06-13
1278,4803.0,355.0,1.0,Customer Changed Mind,Pending,2026-02-18
1279,1701.0,677.0,2.0,Customer Changed Mind,Rejected,2025-12-21
1280,8518.0,131.0,5.0,Wrong Item Delivered,Approved,2025-11-18
1281,924.0,277.0,1.0,Customer Changed Mind,Pending,2025-12-08
1282,4005.0,209.0,2.0,Not as Described,Rejected,2026-01-05
1283,2660.0,6.0,2.0,Quality Issue,Rejected,2025-12-30
1284,2974.0,55.0,1.0,Wrong Item Delivered,Approved,2025-07-20
1285,1493.0,286.0,3.0,Not as Described,Rejected,2025-08-27
1286,7927.0,224.0,5.0,Customer Changed Mind,Approved,2025-12-04
1287,8435.0,820.0,4.0,Damaged Product,Rejected,2026-04-07
1288,7384.0,386.0,1.0,Quality Issue,Approved,2025-11-29
1289,4919.0,889.0,4.0,Customer Changed Mind,Approved,2026-04-21
1290,4758.0,303.0,4.0,Wrong Item Delivered,Pending,2025-08-21
1291,816.0,62.0,3.0,Not as Described,Approved,2025-09-05
1292,3542.0,34.0,5.0,Wrong Item Delivered,Rejected,2026-02-19
1293,4241.0,65.0,5.0,Customer Changed Mind,Rejected,2025-06-19
1294,7670.0,943.0,4.0,Damaged Product,Pending,2026-03-13
1295,9361.0,160.0,3.0,Not as Described,Approved,2025-09-25
1296,1272.0,440.0,5.0,Wrong Item Delivered,Pending,2025-06-09
1297,9881.0,406.0,2.0,Quality Issue,Pending,2025-09-16
1298,7140.0,645.0,1.0,Customer Changed Mind,Approved,2025-09-22
1299,6682.0,603.0,5.0,Quality Issue,Rejected,2026-05-23
1300,5709.0,480.0,5.0,Not as Described,Approved,2025-06-02
1301,5894.0,438.0,3.0,Not as Described,Pending,2025-06-13
1302,3567.0,640.0,3.0,Damaged Product,Pending,2026-04-24
1303,4580.0,238.0,2.0,Wrong Item Delivered,Approved,2025-09-18
1304,7662.0,925.0,5.0,Customer Changed Mind,Approved,2026-01-26
1305,1646.0,867.0,4.0,Quality Issue,Approved,2025-12-23
1306,5281.0,380.0,3.0,Customer Changed Mind,Rejected,2025-07-12
1307,5435.0,892.0,1.0,Not as Described,Approved,2025-07-11
1308,2474.0,437.0,3.0,Customer Changed Mind,Pending,2025-09-07
1309,8140.0,559.0,1.0,Not as Described,Pending,2025-09-10
1310,9702.0,386.0,3.0,Damaged Product,Approved,2025-12-20
1311,3643.0,489.0,4.0,Customer Changed Mind,Pending,2025-07-16
1312,7160.0,571.0,2.0,Not as Described,Rejected,2025-09-10
1313,1085.0,977.0,4.0,Quality Issue,Pending,2025-08-26
1314,5794.0,796.0,5.0,Wrong Item Delivered,Approved,2025-08-24
1315,1840.0,387.0,1.0,Wrong Item Delivered,Rejected,2025-09-08
1316,8268.0,213.0,4.0,Customer Changed Mind,Pending,2025-09-02
1317,523.0,586.0,1.0,Customer Changed Mind,Approved,2026-04-29
1318,4668.0,818.0,2.0,Wrong Item Delivered,Rejected,2026-04-22
1319,9364.0,108.0,5.0,Damaged Product,Approved,2025-10-13
1320,6240.0,878.0,1.0,Wrong Item Delivered,Rejected,2026-04-08
1321,8121.0,195.0,2.0,Not as Described,Approved,2026-03-08
1322,4651.0,382.0,1.0,Customer Changed Mind,Rejected,2025-09-03
1323,6379.0,902.0,3.0,Wrong Item Delivered,Rejected,2025-12-30
1324,2995.0,9.0,5.0,Quality Issue,Rejected,2025-11-04
1325,6538.0,634.0,1.0,Not as Described,Pending,2025-11-10
1326,3472.0,312.0,5.0,Quality Issue,Rejected,2026-04-29
1327,2127.0,398.0,3.0,Customer Changed Mind,Pending,2026-04-06
1328,433.0,597.0,4.0,Customer Changed Mind,Pending,2026-02-27
1329,3606.0,759.0,1.0,Wrong Item Delivered,Pending,2025-09-25
1330,8795.0,854.0,4.0,Damaged Product,Approved,2026-05-13
1331,9290.0,669.0,4.0,Damaged Product,Rejected,2025-06-09
1332,8808.0,99.0,2.0,Damaged Product,Pending,2026-04-09
1333,9662.0,632.0,2.0,Customer Changed Mind,Rejected,2026-04-06
1334,5341.0,821.0,1.0,Quality Issue,Approved,2025-09-22
1335,9328.0,436.0,4.0,Customer Changed Mind,Approved,2025-09-05
1336,9405.0,15.0,5.0,Wrong Item Delivered,Rejected,2025-09-25
1337,9305.0,829.0,3.0,Quality Issue,Rejected,2026-05-02
1338,2282.0,662.0,4.0,Quality Issue,Approved,2026-01-31
1339,1627.0,920.0,1.0,Quality Issue,Pending,2025-11-19
1340,2280.0,3.0,2.0,Wrong Item Delivered,Approved,2026-04-06
1341,3445.0,318.0,5.0,Wrong Item Delivered,Pending,2025-06-06
1342,5080.0,962.0,4.0,Wrong Item Delivered,Approved,2026-02-24
1343,1922.0,817.0,2.0,Wrong Item Delivered,Rejected,2025-08-01
1344,2343.0,181.0,2.0,Customer Changed Mind,Pending,2025-12-07
1345,3369.0,321.0,5.0,Wrong Item Delivered,Approved,2025-09-16
1346,232.0,685.0,1.0,Not as Described,Approved,2026-04-08
1347,5756.0,261.0,5.0,Wrong Item Delivered,Rejected,2025-09-24
1348,9824.0,656.0,1.0,Not as Described,Rejected,2026-03-17
1349,4740.0,964.0,4.0,Wrong Item Delivered,Rejected,2026-03-08
1350,8308.0,415.0,2.0,Damaged Product,Rejected,2025-11-23
1351,3577.0,876.0,5.0,Wrong Item Delivered,Rejected,2025-07-21
1352,6170.0,822.0,5.0,Wrong Item Delivered,Approved,2026-04-20
1353,123.0,421.0,2.0,Not as Described,Rejected,2025-07-29
1354,4582.0,131.0,1.0,Not as Described,Rejected,2025-05-30
1355,8412.0,503.0,4.0,Wrong Item Delivered,Approved,2026-05-14
1356,6665.0,145.0,4.0,Customer Changed Mind,Rejected,2025-11-25
1357,8982.0,678.0,4.0,Quality Issue,Rejected,2026-03-12
1358,6371.0,990.0,1.0,Wrong Item Delivered,Pending,2025-08-08
1359,1351.0,572.0,5.0,Damaged Product,Rejected,2026-04-20
1360,5364.0,109.0,2.0,Customer Changed Mind,Rejected,2026-03-31
1361,897.0,331.0,4.0,Damaged Product,Pending,2026-03-28
1362,9279.0,463.0,5.0,Not as Described,Pending,2026-01-03
1363,992.0,336.0,1.0,Customer Changed Mind,Approved,2026-02-14
1364,6234.0,369.0,3.0,Customer Changed Mind,Pending,2026-05-14
1365,4085.0,199.0,2.0,Not as Described,Pending,2025-07-09
1366,4315.0,69.0,5.0,Quality Issue,Approved,2026-02-24
1367,3404.0,928.0,4.0,Wrong Item Delivered,Pending,2025-11-09
1368,9399.0,134.0,3.0,Damaged Product,Rejected,2025-08-09
1369,4096.0,786.0,2.0,Not as Described,Rejected,2026-05-02
1370,8131.0,446.0,1.0,Not as Described,Pending,2025-08-16
1371,897.0,172.0,2.0,Not as Described,Approved,2025-10-06
1372,4613.0,789.0,4.0,Quality Issue,Rejected,2026-03-15
1373,1688.0,978.0,4.0,Customer Changed Mind,Approved,2026-01-08
1374,6412.0,781.0,3.0,Wrong Item Delivered,Pending,2025-10-13
1375,946.0,207.0,2.0,Customer Changed Mind,Rejected,2025-08-15
1376,5780.0,150.0,3.0,Customer Changed Mind,Approved,2025-10-24
1377,8567.0,472.0,4.0,Quality Issue,Rejected,2025-11-18
1378,1411.0,471.0,5.0,Not as Described,Pending,2026-03-18
1379,2476.0,807.0,5.0,Wrong Item Delivered,Approved,2025-05-31
1380,4453.0,248.0,2.0,Quality Issue,Approved,2025-06-02
1381,6559.0,295.0,3.0,Not as Described,Approved,2025-11-25
1382,8819.0,869.0,3.0,Damaged Product,Rejected,2026-02-26
1383,9480.0,380.0,2.0,Customer Changed Mind,Rejected,2025-12-29
1384,3741.0,998.0,2.0,Not as Described,Approved,2025-06-25
1385,2757.0,809.0,5.0,Not as Described,Rejected,2025-08-30
1386,1968.0,949.0,4.0,Wrong Item Delivered,Rejected,2025-06-18
1387,5438.0,787.0,1.0,Customer Changed Mind,Rejected,2026-04-12
1388,1336.0,291.0,4.0,Not as Described,Pending,2026-04-12
1389,7213.0,643.0,1.0,Quality Issue,Pending,2026-01-22
1390,857.0,353.0,5.0,Not as Described,Rejected,2026-03-06
1391,6738.0,711.0,3.0,Wrong Item Delivered,Pending,2026-01-14
1392,6345.0,97.0,2.0,Not as Described,Approved,2025-12-28
1393,7552.0,781.0,3.0,Damaged Product,Pending,2025-10-09
1394,5266.0,916.0,4.0,Damaged Product,Pending,2025-11-09
1395,6427.0,307.0,3.0,Customer Changed Mind,Rejected,2025-09-20
1396,5524.0,365.0,2.0,Damaged Product,Approved,2026-01-01
1397,6444.0,777.0,3.0,Wrong Item Delivered,Rejected,2025-11-04
1398,6150.0,261.0,1.0,Damaged Product,Approved,2026-04-13
1399,6553.0,674.0,3.0,Wrong Item Delivered,Rejected,2026-04-03
1400,6385.0,764.0,2.0,Damaged Product,Rejected,2026-02-07
1401,8491.0,663.0,1.0,Customer Changed Mind,Pending,2026-03-20
1402,9909.0,918.0,3.0,Customer Changed Mind,Pending,2025-10-13
1403,2003.0,680.0,5.0,Customer Changed Mind,Rejected,2026-03-25
1404,137.0,605.0,2.0,Customer Changed Mind,Rejected,2025-06-19
1405,79.0,534.0,5.0,Wrong Item Delivered,Approved,2025-11-02
1406,8355.0,86.0,4.0,Wrong Item Delivered,Pending,2026-02-15
1407,2388.0,714.0,3.0,Damaged Product,Rejected,2026-03-20
1408,8455.0,343.0,3.0,Quality Issue,Rejected,2025-06-13
1409,9850.0,528.0,4.0,Wrong Item Delivered,Pending,2025-05-26
1410,807.0,75.0,1.0,Damaged Product,Rejected,2025-08-08
1411,3748.0,211.0,5.0,Wrong Item Delivered,Rejected,2025-11-15
1412,4138.0,715.0,5.0,Quality Issue,Rejected,2025-06-03
1413,1754.0,111.0,1.0,Customer Changed Mind,Pending,2025-08-22
1414,9748.0,658.0,4.0,Quality Issue,Pending,2025-09-03
1415,9723.0,316.0,2.0,Not as Described,Rejected,2025-12-13
1416,942.0,759.0,4.0,Wrong Item Delivered,Approved,2025-10-26
1417,7221.0,945.0,1.0,Not as Described,Approved,2025-12-02
1418,3082.0,514.0,1.0,Quality Issue,Approved,2026-03-26
1419,7025.0,882.0,2.0,Quality Issue,Approved,2026-05-03
1420,4560.0,524.0,4.0,Not as Described,Pending,2026-03-17
1421,8995.0,24.0,3.0,Quality Issue,Rejected,2025-12-12
1422,6391.0,575.0,3.0,Quality Issue,Rejected,2026-03-10
1423,8957.0,424.0,4.0,Damaged Product,Pending,2026-04-07
1424,6700.0,460.0,1.0,Wrong Item Delivered,Rejected,2026-01-22
1425,3792.0,337.0,2.0,Wrong Item Delivered,Pending,2025-08-16
1426,8832.0,803.0,5.0,Wrong Item Delivered,Approved,2026-02-01
1427,7528.0,230.0,4.0,Damaged Product,Rejected,2025-12-08
1428,2148.0,137.0,1.0,Not as Described,Pending,2026-03-28
1429,1418.0,831.0,3.0,Not as Described,Rejected,2025-12-09
1430,6601.0,895.0,3.0,Wrong Item Delivered,Approved,2026-02-03
1431,1071.0,425.0,5.0,Customer Changed Mind,Approved,2025-11-20
1432,4900.0,236.0,4.0,Quality Issue,Pending,2025-08-26
1433,9425.0,973.0,3.0,Customer Changed Mind,Rejected,2026-01-18
1434,2387.0,56.0,5.0,Quality Issue,Rejected,2026-05-06
1435,3834.0,313.0,2.0,Wrong Item Delivered,Approved,2026-05-12
1436,6810.0,872.0,2.0,Wrong Item Delivered,Approved,2025-12-18
1437,9524.0,166.0,3.0,Damaged Product,Rejected,2025-10-08
1438,5292.0,205.0,2.0,Damaged Product,Pending,2025-06-02
1439,9039.0,601.0,2.0,Damaged Product,Rejected,2026-01-05
1440,4527.0,871.0,1.0,Damaged Product,Approved,2026-01-24
1441,8627.0,139.0,1.0,Quality Issue,Pending,2026-03-15
1442,380.0,803.0,3.0,Customer Changed Mind,Pending,2025-10-23
1443,5700.0,387.0,2.0,Damaged Product,Approved,2025-12-22
1444,5499.0,201.0,1.0,Damaged Product,Approved,2026-04-24
1445,6447.0,358.0,5.0,Customer Changed Mind,Approved,2025-06-05
1446,8827.0,298.0,5.0,Wrong Item Delivered,Rejected,2025-10-31
1447,5842.0,546.0,4.0,Wrong Item Delivered,Pending,2025-07-14
1448,3528.0,953.0,2.0,Not as Described,Rejected,2025-07-22
1449,3708.0,135.0,5.0,Not as Described,Pending,2026-02-19
1450,3231.0,198.0,2.0,Not as Described,Pending,2026-03-05
1451,156.0,404.0,2.0,Customer Changed Mind,Approved,2026-05-01
1452,4220.0,818.0,4.0,Wrong Item Delivered,Rejected,2025-12-13
1453,9091.0,150.0,5.0,Customer Changed Mind,Rejected,2026-03-06
1454,9713.0,932.0,2.0,Customer Changed Mind,Rejected,2026-02-24
1455,9560.0,310.0,2.0,Damaged Product,Pending,2025-08-30
1456,2148.0,428.0,2.0,Quality Issue,Pending,2025-07-01
1457,2401.0,738.0,2.0,Not as Described,Pending,2025-09-05
1458,976.0,219.0,2.0,Not as Described,Rejected,2025-07-29
1459,9368.0,874.0,5.0,Not as Described,Pending,2025-08-09
1460,6466.0,293.0,4.0,Quality Issue,Approved,2025-11-23
1461,5480.0,156.0,4.0,Quality Issue,Rejected,2025-11-02
1462,431.0,888.0,4.0,Damaged Product,Approved,2026-04-18
1463,2486.0,891.0,5.0,Customer Changed Mind,Rejected,2025-09-12
1464,5796.0,324.0,4.0,Not as Described,Rejected,2026-01-10
1465,4934.0,356.0,4.0,Quality Issue,Rejected,2025-08-19
1466,3809.0,405.0,2.0,Quality Issue,Pending,2025-09-01
1467,8520.0,336.0,4.0,Customer Changed Mind,Approved,2025-08-27
1468,7446.0,716.0,1.0,Not as Described,Rejected,2026-02-10
1469,9927.0,121.0,2.0,Quality Issue,Approved,2026-03-29
1470,2124.0,529.0,1.0,Quality Issue,Rejected,2025-07-24
1471,7663.0,641.0,1.0,Not as Described,Rejected,2025-11-13
1472,1084.0,479.0,2.0,Wrong Item Delivered,Pending,2026-02-07
1473,2743.0,768.0,1.0,Wrong Item Delivered,Rejected,2025-09-06
1474,3571.0,757.0,2.0,Not as Described,Rejected,2025-09-17
1475,6024.0,332.0,2.0,Quality Issue,Rejected,2025-11-18
1476,4720.0,626.0,2.0,Quality Issue,Approved,2026-05-16
1477,9548.0,298.0,1.0,Customer Changed Mind,Rejected,2026-05-10
1478,5045.0,668.0,4.0,Quality Issue,Pending,2026-02-17
1479,3382.0,201.0,4.0,Damaged Product,Approved,2025-07-19
1480,3609.0,755.0,4.0,Not as Described,Rejected,2026-01-19
1481,3047.0,804.0,1.0,Customer Changed Mind,Approved,2025-11-26
1482,5078.0,801.0,5.0,Wrong Item Delivered,Pending,2025-08-21
1483,1750.0,534.0,1.0,Quality Issue,Approved,2025-08-14
1484,256.0,459.0,3.0,Damaged Product,Approved,2025-11-20
1485,2092.0,722.0,5.0,Wrong Item Delivered,Pending,2026-03-11
1486,984.0,50.0,4.0,Wrong Item Delivered,Rejected,2026-03-16
1487,3258.0,806.0,4.0,Wrong Item Delivered,Approved,2026-05-19
1488,7444.0,631.0,3.0,Not as Described,Approved,2026-05-17
1489,4029.0,476.0,3.0,Wrong Item Delivered,Approved,2025-09-18
1490,4886.0,268.0,5.0,Customer Changed Mind,Pending,2025-12-16
1491,637.0,322.0,2.0,Quality Issue,Rejected,2025-08-04
1492,9757.0,913.0,1.0,Customer Changed Mind,Pending,2025-08-07
1493,7376.0,41.0,3.0,Not as Described,Rejected,2026-04-20
1494,286.0,647.0,5.0,Quality Issue,Approved,2026-01-31
1495,1135.0,341.0,2.0,Not as Described,Pending,2026-01-22
1496,164.0,82.0,3.0,Quality Issue,Rejected,2026-05-01
1497,466.0,790.0,1.0,Customer Changed Mind,Rejected,2026-05-23
1498,5952.0,376.0,1.0,Quality Issue,Approved,2025-08-02
1499,1014.0,866.0,5.0,Wrong Item Delivered,Rejected,2025-12-05
1500,174.0,169.0,3.0,Damaged Product,Rejected,2026-04-04
1501,1724.0,103.0,4.0,Wrong Item Delivered,Rejected,2025-11-27
1502,9888.0,217.0,2.0,Quality Issue,Rejected,2025-07-16
1503,8966.0,541.0,4.0,Quality Issue,Rejected,2025-08-10
1504,1675.0,198.0,2.0,Customer Changed Mind,Pending,2025-12-19
1505,4310.0,8.0,4.0,Wrong Item Delivered,Rejected,2025-11-12
1506,9404.0,49.0,3.0,Damaged Product,Pending,2026-04-23
1507,9533.0,282.0,1.0,Quality Issue,Approved,2025-07-25
1508,3855.0,266.0,2.0,Wrong Item Delivered,Pending,2025-10-18
1509,2020.0,218.0,5.0,Customer Changed Mind,Approved,2026-02-07
1510,4714.0,242.0,5.0,Quality Issue,Approved,2026-03-05
1511,576.0,919.0,5.0,Damaged Product,Pending,2026-05-04
1512,2376.0,809.0,3.0,Customer Changed Mind,Rejected,2026-02-23
1513,1294.0,938.0,2.0,Quality Issue,Rejected,2026-03-07
1514,7991.0,929.0,1.0,Quality Issue,Rejected,2025-07-10
1515,6719.0,115.0,2.0,Wrong Item Delivered,Rejected,2026-04-07
1516,5875.0,883.0,4.0,Damaged Product,Rejected,2025-09-29
1517,3015.0,21.0,5.0,Customer Changed Mind,Pending,2025-09-30
1518,1265.0,632.0,5.0,Customer Changed Mind,Rejected,2026-04-07
1519,4822.0,971.0,3.0,Wrong Item Delivered,Approved,2026-05-09
1520,9219.0,222.0,4.0,Wrong Item Delivered,Approved,2025-12-15
1521,3679.0,921.0,4.0,Customer Changed Mind,Rejected,2025-11-05
1522,2277.0,390.0,3.0,Damaged Product,Pending,2025-11-06
1523,7458.0,430.0,4.0,Wrong Item Delivered,Pending,2025-10-07
1524,5295.0,50.0,5.0,Customer Changed Mind,Approved,2025-08-27
1525,8755.0,542.0,1.0,Quality Issue,Approved,2026-04-22
1526,613.0,798.0,2.0,Not as Described,Approved,2025-10-25
1527,6220.0,804.0,2.0,Not as Described,Pending,2026-01-09
1528,6165.0,571.0,2.0,Wrong Item Delivered,Rejected,2025-09-16
1529,8798.0,952.0,3.0,Quality Issue,Approved,2026-01-22
1530,955.0,773.0,4.0,Damaged Product,Rejected,2025-11-14
1531,5815.0,449.0,5.0,Customer Changed Mind,Pending,2025-08-19
1532,5374.0,114.0,3.0,Quality Issue,Approved,2025-06-01
1533,4040.0,634.0,1.0,Damaged Product,Rejected,2026-05-02
1534,8035.0,585.0,2.0,Customer Changed Mind,Approved,2026-01-14
1535,1350.0,908.0,5.0,Damaged Product,Rejected,2026-04-27
1536,6766.0,150.0,5.0,Wrong Item Delivered,Approved,2025-09-08
1537,66.0,766.0,5.0,Customer Changed Mind,Approved,2026-01-26
1538,7915.0,678.0,1.0,Customer Changed Mind,Rejected,2026-04-14
1539,7277.0,565.0,2.0,Customer Changed Mind,Pending,2026-04-07
1540,2201.0,201.0,1.0,Damaged Product,Rejected,2026-03-19
1541,7415.0,62.0,2.0,Not as Described,Pending,2025-11-23
1542,1371.0,540.0,2.0,Wrong Item Delivered,Rejected,2026-03-07
1543,7799.0,669.0,2.0,Wrong Item Delivered,Pending,2026-01-24
1544,7603.0,346.0,1.0,Quality Issue,Rejected,2026-01-15
1545,6743.0,780.0,1.0,Customer Changed Mind,Pending,2026-02-14
1546,4758.0,991.0,1.0,Wrong Item Delivered,Approved,2026-03-14
1547,8942.0,325.0,3.0,Quality Issue,Approved,2025-11-10
1548,6466.0,950.0,2.0,Wrong Item Delivered,Rejected,2025-07-08
1549,4272.0,795.0,3.0,Damaged Product,Rejected,2026-05-13
1550,395.0,514.0,1.0,Customer Changed Mind,Rejected,2026-02-28
1551,4925.0,235.0,1.0,Damaged Product,Rejected,2025-10-05
1552,8407.0,835.0,2.0,Wrong Item Delivered,Approved,2026-02-20
1553,2955.0,897.0,4.0,Quality Issue,Approved,2026-03-24
1554,1394.0,805.0,4.0,Not as Described,Pending,2026-03-25
1555,3428.0,423.0,4.0,Wrong Item Delivered,Pending,2025-07-27
1556,9719.0,748.0,1.0,Customer Changed Mind,Approved,2025-10-28
