payment_id,order_id,customer_id,payment_method,payment_status,payment_amount,payment_date
2343,2343,942,Debit Card,Pending,3747.7,2025-10-04 03:41:35
2344,2344,126,Debit Card,Success,2023.25,2025-05-23 16:19:06
2345,2345,415,UPI,Failed,3776.58,2025-04-23 21:27:47
2346,2346,484,Cash,Success,3735.76,2025-01-18 08:17:37
2347,2347,281,Credit Card,Success,1536.07,2026-05-03 06:22:21
2348,2348,78,UPI,Success,3002.07,2026-03-21 12:46:19
2349,2349,522,Net Banking,Success,2045.8,2025-09-11 18:29:45
2350,2350,642,Cash,Pending,2065.24,2025-09-30 03:43:42
2351,2351,131,Credit Card,Pending,1221.75,2024-11-17 16:08:00
2352,2352,975,Net Banking,Pending,4401.73,2025-09-25 15:29:35
2353,2353,411,Cash,Failed,3682.13,2025-12-28 23:44:02
2354,2354,745,UPI,Failed,2769.43,2024-11-25 00:04:54
2355,2355,822,Cash,Pending,3126.64,2025-11-04 03:09:36
2356,2356,629,UPI,Success,2523.73,2024-09-06 08:19:19
2357,2357,854,Credit Card,Success,54.16,2025-07-02 05:13:21
2358,2358,660,Cash,Success,3967.64,2025-06-20 16:05:51
2359,2359,451,UPI,Failed,323.04,2026-02-22 18:25:58
2360,2360,514,Debit Card,Pending,3921.79,2024-06-21 11:54:38
2361,2361,951,Net Banking,Success,3156.84,2024-11-20 10:01:24
2362,2362,403,Debit Card,Pending,4973.01,2025-03-07 11:54:46
2363,2363,114,Debit Card,Pending,59.7,2024-07-29 05:19:40
2364,2364,383,Debit Card,Failed,2593.55,2025-02-06 06:49:16
2365,2365,38,Net Banking,Success,924.39,2024-11-22 16:33:25
2366,2366,17,Cash,Failed,292.99,2025-05-02 07:49:26
2367,2367,723,Cash,Pending,198.55,2025-07-15 15:39:26
2368,2368,369,Cash,Failed,4973.96,2024-09-06 04:24:09
2369,2369,78,Net Banking,Failed,4677.22,2025-01-30 14:41:45
2370,2370,195,Cash,Success,3071.28,2024-08-18 18:14:48
2371,2371,127,Cash,Failed,2574.69,2025-04-11 14:39:39
2372,2372,311,Credit Card,Failed,2279.51,2025-12-24 13:41:36
2373,2373,440,Cash,Success,500.78,2024-08-15 20:48:20
2374,2374,530,Debit Card,Pending,155.49,2024-09-06 03:47:34
2375,2375,267,Net Banking,Pending,2941.45,2025-06-28 08:52:45
2376,2376,404,Cash,Pending,1440.56,2025-02-05 15:29:47
2377,2377,166,Cash,Pending,299.33,2024-12-25 09:42:27
2378,2378,60,Cash,Failed,1390.82,2026-03-18 05:38:28
2379,2379,43,UPI,Failed,1318.63,2025-04-03 22:14:34
2380,2380,581,Cash,Success,3198.03,2025-03-17 21:15:49
2381,2381,966,Net Banking,Failed,1256.19,2024-06-04 06:17:27
2382,2382,682,Debit Card,Success,4112.96,2024-08-01 09:41:49
2383,2383,517,Credit Card,Failed,3112.25,2026-01-30 19:08:53
2384,2384,615,UPI,Failed,760.31,2025-10-23 07:34:18
2385,2385,157,Credit Card,Success,3106.13,2024-07-08 15:02:17
2386,2386,601,UPI,Success,4108.35,2026-03-10 07:44:15
2387,2387,445,Credit Card,Failed,2511.97,2024-11-08 06:08:52
2388,2388,224,Net Banking,Success,1884.71,2025-03-16 21:01:39
2389,2389,929,Cash,Failed,3209.85,2024-12-31 01:52:37
2390,2390,7,Net Banking,Success,565.61,2024-11-04 17:16:27
2391,2391,215,Debit Card,Failed,709.1,2025-05-25 00:45:37
2392,2392,972,UPI,Failed,4621.6,2024-10-24 17:30:57
2393,2393,428,UPI,Success,2543.17,2026-03-31 10:18:03
2394,2394,293,UPI,Failed,4223.61,2026-02-03 03:51:18
2395,2395,98,Credit Card,Failed,1731.15,2025-01-04 00:57:34
2396,2396,884,UPI,Success,3825.65,2025-07-31 19:39:13
2397,2397,148,Credit Card,Failed,2297.26,2025-12-12 22:14:45
2398,2398,951,Credit Card,Pending,3582.87,2025-02-09 08:29:36
2399,2399,527,Debit Card,Pending,1065.16,2024-12-24 03:37:27
2400,2400,16,Credit Card,Success,2744.22,2024-11-08 03:19:37
2401,2401,757,Credit Card,Pending,2831.44,2025-03-03 05:43:08
2402,2402,249,Credit Card,Success,4247.01,2026-03-19 17:48:49
2403,2403,785,Debit Card,Failed,4191.64,2025-12-07 03:48:39
2404,2404,303,Net Banking,Pending,563.55,2025-03-11 21:52:30
2405,2405,975,Debit Card,Failed,3051.99,2024-10-09 09:29:12
2406,2406,389,Credit Card,Pending,2923.46,2024-09-15 21:16:41
2407,2407,377,Cash,Failed,3651.32,2025-08-04 18:05:40
2408,2408,59,Net Banking,Pending,3764.58,2025-06-21 19:50:44
2409,2409,768,Credit Card,Failed,911.86,2024-05-29 19:46:58
2410,2410,189,UPI,Failed,4685.1,2024-10-18 23:00:15
2411,2411,902,Debit Card,Failed,2080.23,2026-05-17 21:38:45
2412,2412,495,Cash,Failed,1322.45,2026-03-03 09:48:41
2413,2413,411,Net Banking,Failed,1600.96,2024-07-25 03:39:21
2414,2414,912,UPI,Pending,1161.68,2025-12-29 04:04:36
2415,2415,991,UPI,Success,130.65,2024-09-02 02:10:39
2416,2416,250,Debit Card,Failed,4742.32,2025-07-22 21:55:15
2417,2417,677,Credit Card,Success,4571.24,2025-09-20 22:35:19
2418,2418,562,Credit Card,Failed,3207.47,2025-09-24 12:28:33
2419,2419,144,Credit Card,Pending,4401.03,2026-04-21 16:28:50
2420,2420,757,Net Banking,Success,269.02,2024-09-30 13:49:51
2421,2421,708,Debit Card,Pending,1967.13,2024-06-07 14:50:21
2422,2422,910,Net Banking,Success,958.13,2026-01-26 05:49:31
2423,2423,191,UPI,Success,1668.03,2024-12-14 21:33:10
2424,2424,132,Debit Card,Pending,1746.78,2025-12-18 10:47:15
2425,2425,732,UPI,Success,4287.33,2024-06-15 13:05:29
2426,2426,4,UPI,Pending,4725.88,2025-06-11 15:38:42
2427,2427,959,Credit Card,Pending,2852.95,2025-05-07 14:29:56
2428,2428,708,Cash,Failed,4814.34,2025-08-14 17:37:12
2429,2429,840,Debit Card,Failed,438.15,2026-03-20 08:42:28
2430,2430,408,Debit Card,Success,2904.57,2025-11-23 15:00:57
2431,2431,43,Cash,Pending,1937.43,2025-07-08 07:09:58
2432,2432,885,Credit Card,Failed,4431.07,2026-01-15 12:15:37
2433,2433,165,Debit Card,Pending,1481.09,2025-01-26 09:57:27
2434,2434,903,Cash,Failed,4086.16,2025-12-10 11:00:26
2435,2435,550,Net Banking,Success,4159.98,2025-08-19 18:19:38
2436,2436,984,UPI,Success,2479.17,2024-10-29 17:22:23
2437,2437,456,Cash,Failed,3850.07,2025-06-25 22:50:44
2438,2438,243,UPI,Success,4078.39,2025-11-15 14:07:24
2439,2439,132,Debit Card,Pending,4212.92,2024-07-09 20:22:51
2440,2440,74,Debit Card,Failed,3938.08,2025-06-04 02:49:10
2441,2441,29,Cash,Success,1794.65,2026-02-09 03:31:59
2442,2442,707,UPI,Pending,4103.1,2025-07-22 04:35:33
2443,2443,567,Credit Card,Pending,1150.57,2025-11-09 17:12:05
2444,2444,888,UPI,Success,3567.78,2025-01-11 08:42:56
2445,2445,500,Debit Card,Success,2417.61,2025-08-13 22:21:10
2446,2446,125,Debit Card,Pending,3454.41,2025-10-01 16:54:02
2447,2447,484,Net Banking,Success,2843.65,2025-07-15 02:07:18
2448,2448,487,Cash,Failed,2159.03,2024-09-04 17:26:01
2449,2449,675,UPI,Pending,3818.31,2025-06-19 19:20:53
2450,2450,24,Debit Card,Pending,4778.88,2024-09-06 18:42:22
2451,2451,607,Credit Card,Success,1639.48,2025-02-17 01:10:19
2452,2452,316,UPI,Success,301.07,2026-03-19 04:17:47
2453,2453,9,UPI,Failed,4219.43,2026-05-12 06:59:28
2454,2454,708,Cash,Pending,584.96,2025-04-25 04:09:11
2455,2455,561,Cash,Pending,4123.17,2024-12-06 21:51:10
2456,2456,388,Net Banking,Pending,2044.29,2026-02-20 07:54:56
2457,2457,226,UPI,Failed,2845.82,2026-02-20 11:29:51
2458,2458,663,Credit Card,Failed,2233.28,2024-11-04 12:32:58
2459,2459,667,Net Banking,Failed,1853.54,2025-10-05 10:47:23
2460,2460,348,Debit Card,Success,2903.29,2026-01-07 22:54:16
2461,2461,808,UPI,Failed,2404.54,2025-02-01 23:49:47
2462,2462,399,Credit Card,Pending,3051.4,2024-10-24 02:06:30
2463,2463,657,UPI,Pending,1012.97,2024-12-07 13:36:57
2464,2464,337,Credit Card,Pending,3914.57,2026-01-27 21:38:45
2465,2465,256,Cash,Failed,2068.5,2025-01-09 17:41:50
2466,2466,533,Cash,Failed,3744.15,2026-05-02 08:39:20
2467,2467,193,Cash,Success,3646.79,2025-03-20 01:39:14
2468,2468,985,UPI,Pending,3529.46,2024-07-28 14:13:47
2469,2469,14,Cash,Failed,915.67,2025-12-05 15:25:02
2470,2470,407,Credit Card,Pending,517.64,2025-03-20 17:59:09
2471,2471,234,Cash,Success,2033.84,2026-04-08 08:50:42
2472,2472,458,Cash,Pending,786.0,2025-07-01 08:00:06
2473,2473,34,Net Banking,Failed,4010.48,2025-11-25 23:40:44
2474,2474,247,UPI,Success,2119.2,2024-11-21 04:05:41
2475,2475,974,Cash,Success,67.58,2024-06-03 22:23:55
2476,2476,966,Debit Card,Failed,4170.04,2024-08-30 07:24:01
2477,2477,143,Credit Card,Failed,445.82,2025-04-02 03:28:36
2478,2478,368,Credit Card,Failed,3710.7,2025-10-23 10:35:52
2479,2479,599,UPI,Failed,1038.04,2024-11-09 14:12:54
2480,2480,815,Net Banking,Pending,1330.32,2025-01-03 03:21:18
2481,2481,996,Net Banking,Failed,400.41,2024-10-24 03:21:12
2482,2482,68,UPI,Success,997.15,2025-02-23 07:51:01
2483,2483,703,Cash,Failed,2776.05,2025-07-31 16:33:42
2484,2484,406,Credit Card,Success,1660.8,2026-03-22 03:34:28
2485,2485,965,Net Banking,Pending,1834.76,2025-05-06 06:12:38
2486,2486,800,Credit Card,Success,311.36,2026-02-10 11:27:29
2487,2487,548,UPI,Pending,1756.52,2025-03-12 13:09:29
2488,2488,451,Credit Card,Pending,3318.75,2024-12-27 10:07:16
2489,2489,829,Debit Card,Pending,2762.58,2025-03-11 09:52:49
2490,2490,211,Debit Card,Failed,284.7,2025-01-10 16:34:09
2491,2491,532,Cash,Pending,3470.61,2024-06-01 06:29:19
2492,2492,132,Cash,Failed,1085.2,2026-01-14 13:52:25
2493,2493,89,Cash,Pending,4667.97,2024-12-24 00:11:15
2494,2494,563,Debit Card,Success,300.7,2024-08-18 00:10:02
2495,2495,165,Debit Card,Pending,1741.47,2025-06-07 04:42:34
2496,2496,411,Credit Card,Success,3512.99,2025-03-12 13:44:09
2497,2497,657,UPI,Pending,4681.8,2025-11-18 15:35:59
2498,2498,529,Cash,Failed,2324.46,2025-06-24 16:05:01
2499,2499,48,Net Banking,Pending,988.22,2025-03-26 18:42:38
2500,2500,818,Credit Card,Failed,3842.89,2024-12-20 14:31:44
2501,2501,980,Debit Card,Failed,4043.22,2025-09-17 12:26:35
2502,2502,629,Cash,Pending,4880.04,2024-09-11 12:59:12
2503,2503,983,Net Banking,Pending,2787.03,2025-12-17 17:12:21
2504,2504,559,Credit Card,Success,3495.28,2025-03-21 11:03:07
2505,2505,811,Cash,Failed,1987.4,2025-06-14 22:10:05
2506,2506,157,Net Banking,Pending,3591.89,2026-01-22 22:46:37
2507,2507,495,UPI,Failed,800.75,2024-11-23 01:36:57
2508,2508,558,Cash,Failed,607.2,2025-02-10 07:18:44
2509,2509,425,Debit Card,Success,622.86,2025-08-22 09:37:33
2510,2510,196,Net Banking,Pending,2593.9,2026-05-21 11:20:34
2511,2511,666,Net Banking,Pending,4519.39,2025-01-22 15:14:43
2512,2512,327,Net Banking,Failed,2463.44,2024-09-30 12:31:20
2513,2513,980,Credit Card,Failed,4396.29,2024-07-25 02:52:54
2514,2514,434,Credit Card,Success,285.96,2024-12-04 16:37:34
2515,2515,47,UPI,Failed,1787.16,2025-03-06 13:25:58
2516,2516,684,Credit Card,Failed,4532.54,2025-04-25 10:17:32
2517,2517,685,Cash,Success,3190.31,2025-08-02 09:02:53
2518,2518,296,Debit Card,Failed,4567.26,2025-06-22 13:48:26
2519,2519,707,UPI,Pending,574.18,2025-06-09 23:10:54
2520,2520,807,Cash,Pending,1627.66,2025-08-17 10:05:38
2521,2521,225,UPI,Success,3016.89,2025-03-24 02:42:39
2522,2522,7,Net Banking,Failed,2304.46,2025-01-28 09:38:30
2523,2523,883,Debit Card,Failed,2552.06,2025-01-29 05:35:32
2524,2524,207,UPI,Pending,3886.52,2026-02-08 01:00:14
2525,2525,66,Cash,Success,4675.05,2025-05-21 03:42:20
2526,2526,164,Credit Card,Success,339.91,2025-01-26 04:18:04
2527,2527,344,Debit Card,Failed,327.66,2025-04-10 21:54:27
2528,2528,601,UPI,Pending,469.57,2025-11-30 14:38:56
2529,2529,992,Debit Card,Success,3992.03,2024-07-27 19:12:00
2530,2530,164,Net Banking,Success,2700.53,2025-12-17 00:47:14
2531,2531,19,Cash,Failed,4674.18,2025-11-28 01:25:47
2532,2532,541,UPI,Pending,4222.74,2024-08-31 01:46:31
2533,2533,574,Debit Card,Success,3348.76,2026-02-25 18:03:00
2534,2534,832,Cash,Pending,3650.59,2025-08-12 20:22:09
2535,2535,983,UPI,Failed,1061.57,2026-02-23 06:39:44
2536,2536,992,Credit Card,Success,2689.57,2024-07-11 08:20:49
2537,2537,116,Net Banking,Failed,1761.69,2026-02-21 15:28:58
2538,2538,411,Cash,Success,1764.17,2025-05-21 22:59:05
2539,2539,282,Credit Card,Success,1536.31,2025-07-16 02:22:33
2540,2540,198,Cash,Failed,1174.43,2024-06-04 03:11:41
2541,2541,790,Debit Card,Pending,4536.41,2025-05-15 17:05:25
2542,2542,612,Credit Card,Pending,3966.93,2025-07-14 04:32:43
2543,2543,418,Net Banking,Failed,3395.38,2026-05-25 06:29:37
2544,2544,293,Debit Card,Success,326.89,2026-03-25 10:05:26
2545,2545,965,Cash,Failed,4906.58,2026-05-01 13:04:38
2546,2546,849,Debit Card,Success,2397.04,2024-09-17 20:58:29
2547,2547,182,UPI,Pending,2244.24,2025-06-21 11:08:33
2548,2548,302,Credit Card,Failed,305.79,2026-05-15 02:09:40
2549,2549,833,Debit Card,Pending,781.31,2026-04-10 04:26:34
2550,2550,640,Net Banking,Success,3826.08,2025-04-12 06:57:08
2551,2551,667,Credit Card,Failed,2315.33,2025-01-31 18:18:14
2552,2552,399,Credit Card,Success,971.85,2025-06-08 17:40:29
2553,2553,919,Credit Card,Pending,230.96,2025-06-24 12:07:04
2554,2554,28,Cash,Success,4489.52,2025-04-12 08:48:00
2555,2555,844,Net Banking,Pending,3522.7,2025-01-06 15:59:16
2556,2556,926,Cash,Failed,4130.08,2026-05-18 17:10:39
2557,2557,22,UPI,Failed,2002.28,2026-02-02 14:55:47
2558,2558,602,Cash,Success,4841.24,2026-05-10 04:15:34
2559,2559,928,Cash,Success,3352.57,2025-08-12 23:39:52
2560,2560,733,Credit Card,Pending,4812.69,2025-11-01 06:19:11
2561,2561,925,Credit Card,Success,1786.33,2025-01-23 23:10:05
2562,2562,171,Credit Card,Failed,4043.37,2025-12-12 04:26:03
2563,2563,546,Credit Card,Success,3331.62,2025-09-12 04:17:46
2564,2564,855,Net Banking,Failed,423.45,2025-02-02 12:01:08
2565,2565,265,Debit Card,Failed,2761.92,2024-08-04 04:58:44
2566,2566,522,Cash,Success,1693.76,2025-05-26 05:07:33
2567,2567,797,Credit Card,Failed,3826.17,2024-10-06 22:02:59
2568,2568,824,Debit Card,Success,159.98,2025-08-05 07:19:47
2569,2569,844,Credit Card,Success,2126.81,2026-03-26 00:25:21
2570,2570,577,Debit Card,Success,1217.57,2024-09-16 14:16:59
2571,2571,336,Credit Card,Success,4048.24,2025-02-07 13:55:17
2572,2572,578,Debit Card,Failed,4226.52,2024-06-10 05:49:10
2573,2573,45,Cash,Success,4642.78,2026-03-11 15:26:41
2574,2574,436,UPI,Success,1596.96,2025-08-04 11:44:55
2575,2575,957,UPI,Pending,4965.1,2025-09-29 04:17:33
2576,2576,812,Debit Card,Success,3005.89,2026-03-01 19:35:42
2577,2577,700,Credit Card,Failed,3084.79,2026-02-18 13:56:26
2578,2578,720,Debit Card,Success,3191.82,2024-07-01 13:55:20
2579,2579,177,Debit Card,Failed,2032.17,2026-03-03 20:07:34
2580,2580,274,Credit Card,Failed,816.23,2025-01-02 19:10:58
2581,2581,751,Net Banking,Failed,2162.59,2025-05-02 08:50:04
2582,2582,86,Debit Card,Success,3434.55,2025-02-16 09:03:48
2583,2583,74,Debit Card,Pending,2540.75,2026-02-21 00:31:14
2584,2584,726,UPI,Pending,45.87,2025-02-28 10:00:05
2585,2585,664,Net Banking,Failed,687.89,2024-09-25 14:44:39
2586,2586,850,Cash,Success,3000.49,2024-09-05 21:17:56
2587,2587,244,Debit Card,Success,4170.57,2025-09-30 00:10:39
2588,2588,416,Debit Card,Failed,4563.74,2025-02-03 06:03:27
2589,2589,689,Net Banking,Success,4286.99,2025-08-15 03:13:56
2590,2590,87,Net Banking,Failed,3341.86,2024-11-04 19:54:48
2591,2591,77,Credit Card,Failed,1184.21,2024-12-23 12:28:45
2592,2592,330,Cash,Pending,1539.56,2024-10-15 05:17:00
2593,2593,264,Cash,Success,784.75,2024-12-22 09:55:56
2594,2594,187,Credit Card,Pending,1169.76,2024-11-18 11:09:14
2595,2595,505,UPI,Pending,2508.27,2026-01-07 02:57:00
2596,2596,914,UPI,Failed,498.47,2025-08-03 22:55:26
2597,2597,380,Net Banking,Pending,1157.54,2025-09-13 20:32:36
2598,2598,426,Net Banking,Success,3947.29,2024-08-20 08:08:35
2599,2599,211,Cash,Pending,1690.56,2024-09-15 23:39:30
2600,2600,67,Debit Card,Pending,3354.92,2026-01-18 05:43:03
2601,2601,380,Debit Card,Failed,1903.69,2025-09-18 22:15:33
2602,2602,897,Debit Card,Pending,3054.54,2025-11-20 13:21:32
2603,2603,500,Net Banking,Pending,4011.96,2026-05-21 22:53:17
2604,2604,446,Net Banking,Failed,1021.66,2024-06-22 12:17:17
2605,2605,982,UPI,Failed,3199.74,2024-10-23 19:57:30
2606,2606,594,Credit Card,Success,2681.24,2024-09-23 09:51:18
2607,2607,780,UPI,Success,3639.13,2024-06-23 06:46:47
2608,2608,385,Credit Card,Success,1618.28,2026-05-21 14:21:42
2609,2609,931,Cash,Failed,2885.54,2024-09-03 08:47:46
2610,2610,249,UPI,Pending,861.08,2026-02-20 13:24:54
2611,2611,868,Credit Card,Pending,315.89,2025-09-20 14:17:13
2612,2612,945,UPI,Pending,3064.61,2025-08-05 02:58:49
2613,2613,110,Debit Card,Pending,4750.5,2025-06-09 10:43:31
2614,2614,971,UPI,Pending,3120.42,2025-05-05 14:05:51
2615,2615,576,Cash,Pending,3134.97,2025-08-18 08:03:35
2616,2616,631,Credit Card,Failed,1804.3,2025-11-02 06:01:30
2617,2617,827,Cash,Success,112.64,2025-04-11 05:32:04
2618,2618,730,Net Banking,Pending,2536.94,2025-12-30 09:27:42
2619,2619,349,Cash,Failed,3334.72,2026-05-05 02:44:11
2620,2620,253,Net Banking,Failed,173.87,2025-04-20 19:06:53
2621,2621,903,Net Banking,Pending,1810.05,2024-12-29 06:26:17
2622,2622,283,Credit Card,Failed,4308.46,2025-01-29 16:01:08
2623,2623,146,Credit Card,Failed,264.07,2025-03-14 02:02:46
2624,2624,753,Cash,Success,4861.28,2025-11-18 02:58:42
2625,2625,766,Net Banking,Success,429.58,2025-01-11 18:16:45
2626,2626,696,Credit Card,Pending,4093.7,2024-10-01 13:58:01
2627,2627,68,Net Banking,Failed,3863.43,2025-01-03 19:35:52
2628,2628,228,Net Banking,Failed,396.28,2024-08-28 07:47:07
2629,2629,732,Net Banking,Failed,4837.72,2025-05-10 11:24:33
2630,2630,77,Debit Card,Success,2707.5,2026-02-07 03:21:51
2631,2631,187,Credit Card,Success,4708.58,2025-06-18 06:29:52
2632,2632,227,Cash,Success,1603.08,2024-12-04 01:12:57
2633,2633,327,Net Banking,Pending,3591.91,2024-09-25 17:59:00
2634,2634,307,UPI,Pending,2905.66,2025-09-19 10:59:06
2635,2635,543,UPI,Success,3857.45,2026-02-16 23:27:22
2636,2636,579,Debit Card,Success,3371.37,2024-08-01 23:33:18
2637,2637,10,Credit Card,Failed,845.97,2024-12-03 02:59:20
2638,2638,543,Credit Card,Failed,3487.64,2024-07-20 05:42:25
2639,2639,849,Net Banking,Failed,4643.74,2025-05-28 05:58:15
2640,2640,578,Net Banking,Failed,2986.07,2025-01-26 00:24:34
2641,2641,650,Credit Card,Failed,1488.72,2025-11-09 21:00:07
2642,2642,655,Net Banking,Failed,2033.21,2024-11-06 12:57:38
2643,2643,59,Cash,Pending,3941.16,2025-03-18 01:54:27
2644,2644,81,Cash,Pending,814.26,2025-11-20 10:57:35
2645,2645,610,Credit Card,Failed,2257.19,2025-06-25 15:10:48
2646,2646,580,Net Banking,Success,4404.84,2025-11-19 07:32:30
2647,2647,326,UPI,Pending,4901.58,2026-04-18 18:35:42
2648,2648,526,Debit Card,Pending,3417.4,2025-11-12 13:19:24
2649,2649,342,Cash,Pending,745.2,2025-12-01 19:47:18
2650,2650,232,Net Banking,Success,1484.44,2025-09-14 20:30:15
2651,2651,953,Credit Card,Success,3615.25,2025-08-19 21:49:03
2652,2652,496,Credit Card,Success,2390.07,2024-11-04 05:00:42
2653,2653,519,Cash,Pending,72.18,2025-08-20 03:50:02
2654,2654,877,Cash,Success,3262.18,2024-10-08 02:37:08
2655,2655,519,Debit Card,Pending,4059.22,2026-03-23 21:27:29
2656,2656,495,Credit Card,Success,3752.65,2025-05-29 04:40:53
2657,2657,44,UPI,Success,752.6,2024-11-07 01:53:22
2658,2658,926,Credit Card,Success,3788.37,2025-09-07 14:16:41
2659,2659,881,Cash,Pending,4421.68,2025-09-12 17:21:06
2660,2660,277,Debit Card,Success,2623.33,2026-03-24 23:57:07
2661,2661,569,UPI,Failed,2635.98,2025-05-31 14:23:14
2662,2662,5,Cash,Pending,818.65,2025-02-26 22:49:30
2663,2663,525,UPI,Failed,428.46,2024-06-27 03:19:21
2664,2664,617,Net Banking,Failed,606.3,2025-12-18 09:02:52
2665,2665,902,Net Banking,Success,4170.41,2025-07-16 04:38:11
2666,2666,246,Credit Card,Failed,4632.1,2026-04-29 18:25:57
2667,2667,985,Cash,Failed,4020.69,2024-10-24 09:19:32
2668,2668,577,Net Banking,Success,3730.05,2025-08-29 05:27:42
2669,2669,576,UPI,Pending,1939.23,2026-03-27 07:27:45
2670,2670,167,Cash,Failed,2098.0,2024-06-25 22:18:16
2671,2671,423,Credit Card,Failed,423.37,2026-03-25 21:48:17
2672,2672,783,Debit Card,Success,1743.91,2025-02-14 02:03:20
2673,2673,467,Credit Card,Failed,3401.18,2024-09-22 18:22:56
2674,2674,718,Credit Card,Success,384.87,2025-12-28 17:25:48
2675,2675,162,Debit Card,Failed,1410.93,2024-12-23 10:23:43
2676,2676,118,Cash,Pending,390.89,2025-12-20 16:09:49
2677,2677,803,Cash,Failed,4298.39,2025-08-18 04:01:42
2678,2678,561,Net Banking,Pending,1389.71,2024-08-25 02:37:40
2679,2679,139,Net Banking,Pending,2852.3,2025-11-26 09:21:49
2680,2680,745,UPI,Failed,2561.53,2025-11-16 03:02:14
2681,2681,787,Cash,Pending,1838.85,2025-12-06 09:30:20
2682,2682,152,Cash,Failed,1369.87,2025-08-19 01:03:27
2683,2683,900,Net Banking,Failed,2312.59,2024-09-17 04:50:43
2684,2684,492,Credit Card,Failed,4591.57,2025-03-27 22:05:30
2685,2685,885,Debit Card,Failed,2215.15,2025-01-18 14:29:45
2686,2686,435,Cash,Success,3662.99,2026-03-12 03:55:01
2687,2687,809,Net Banking,Success,4457.21,2025-05-15 13:15:45
2688,2688,994,Cash,Failed,53.1,2026-04-10 23:22:59
2689,2689,332,UPI,Failed,766.67,2025-06-04 04:17:01
2690,2690,360,Debit Card,Failed,3223.03,2024-07-27 07:42:24
2691,2691,164,UPI,Failed,1964.33,2024-09-04 01:04:50
2692,2692,380,Credit Card,Pending,3011.41,2025-03-08 09:24:12
2693,2693,775,Debit Card,Failed,1063.46,2025-01-21 06:59:38
2694,2694,65,Net Banking,Pending,1640.69,2025-03-14 01:49:42
2695,2695,290,Credit Card,Success,3371.32,2024-12-28 18:46:13
2696,2696,742,Debit Card,Failed,3582.28,2026-02-02 16:21:44
2697,2697,766,UPI,Success,2692.25,2025-09-14 01:03:01
2698,2698,363,Net Banking,Pending,3070.11,2025-05-09 21:53:52
2699,2699,724,Net Banking,Success,2361.02,2024-12-15 19:04:57
2700,2700,325,Cash,Pending,2963.52,2026-04-17 22:25:59
2701,2701,882,Cash,Failed,1955.03,2025-01-07 04:10:55
2702,2702,479,Debit Card,Success,3600.65,2024-06-15 10:19:33
2703,2703,919,Debit Card,Failed,2567.12,2025-03-08 00:17:27
2704,2704,543,Cash,Success,732.48,2024-10-14 22:02:26
2705,2705,650,Net Banking,Success,3044.78,2025-10-11 11:32:51
2706,2706,743,Cash,Success,1138.73,2025-01-06 22:36:07
2707,2707,297,Credit Card,Success,155.12,2025-02-25 00:12:26
2708,2708,225,Debit Card,Pending,3474.45,2024-12-14 18:48:18
2709,2709,855,Cash,Success,117.07,2024-10-16 11:09:38
2710,2710,56,UPI,Pending,646.91,2024-12-15 15:24:08
2711,2711,64,Credit Card,Success,3001.7,2025-12-03 02:39:05
2712,2712,17,Net Banking,Failed,454.52,2025-07-29 10:31:36
2713,2713,621,Net Banking,Pending,1589.43,2025-07-15 05:43:32
2714,2714,511,Debit Card,Pending,4485.65,2025-11-07 07:19:44
2715,2715,39,Cash,Pending,1040.48,2025-02-01 22:09:44
2716,2716,798,UPI,Pending,2668.94,2025-06-18 05:46:30
